season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,dnf,score,win_prob
2024,Bahrain Grand Prix,LEC,0.9325025450758208,0.894145157217019,-0.3690852917481412,0.2837401532675119,-1.4818216935462354,0.1521436417256844,SOFT,-0.1358028439711598,1,0.050423346,0.0507136769592762
2024,Bahrain Grand Prix,MAG,-0.324879497893184,-0.1007407255132113,0.6744522758003519,0.2837401532675119,0.8795367853334506,-0.06520441788243639,SOFT,-1.0570179527273023,1,0.012214557,0.04881251975893974
2024,Bahrain Grand Prix,NOR,-0.13563474780580184,-0.29759444028396337,2.0273642681366684,0.2837401532675119,-0.704512340894489,0.5868397609419259,SOFT,-0.8639593748959372,1,0.021475967,0.049266692250967026
2024,Bahrain Grand Prix,OCO,1.6193051236005,1.4433394191162408,1.096035041184777,-0.2837401532675119,1.3365739102779266,-0.7172485967067987,SOFT,0.41227173391667055,1,0.0012502994,0.048280250281095505
2024,Bahrain Grand Prix,PER,-0.8066399560315727,-0.4245724604435163,-0.365879339159674,0.2837401532675119,-0.837814835669953,1.0215358801581675,SOFT,0.5093271305032324,1,0.012870725,0.048844557255506516
2024,Bahrain Grand Prix,PIA,-0.9648848756494238,-0.8420190428219174,-0.8964644925522111,1.4187007663375595,-0.5850594559658191,1.2388839397662883,SOFT,0.910234627493934,1,0.0045544663,0.04844003915786743
2024,Bahrain Grand Prix,RIC,-0.4279387631269595,-0.9746806969981864,0.27691415482951043,0.8512204598025357,0.44500527639006116,-0.06520441788243639,SOFT,-0.48431578126876285,1,0.00024189864,0.0482315868139267
2024,Bahrain Grand Prix,RUS,0.33871092112574736,1.7823367939704462,-1.223471656576638,-1.9861810728725833,-0.927837299674176,1.0215358801581675,SOFT,0.6371424340635381,1,0.26459873,0.06282612681388855
2024,Bahrain Grand Prix,SAI,1.3112269461936013,0.8711319800209659,-0.9205091369657719,-0.2837401532675119,-0.8897508725954616,1.2388839397662883,SOFT,1.4696332370065845,1,0.0012077654,0.04827819764614105
2024,Bahrain Grand Prix,SAR,0.8371968431888978,0.674689819191519,0.5959064373827352,0.2837401532675119,1.2967562819683536,-2.0213369543555233,SOFT,-0.5301765457242573,1,0.0004613593,0.048242174088954926
2024,Bahrain Grand Prix,STR,-0.03153092505861704,0.2668333332921802,-0.7249460290688182,0.2837401532675119,-0.09686070886606253,-1.369292775531161,SOFT,-1.0047754263320152,1,0.010541225,0.04873090982437134
2024,Bahrain Grand Prix,TSU,0.30513681122171604,0.09179099390669025,0.8620005022261262,1.9861810728725833,0.18705629299337648,-0.06520441788243639,SOFT,-0.8744973677492616,1,0.089960314,0.05275890231132507
2024,Bahrain Grand Prix,VER,-1.5873611933548595,-1.2976201492750197,-0.7890650808383213,-0.2837401532675119,-1.4575848763143395,1.0215358801581675,SOFT,0.7391814932778903,1,0.061860774,0.05129704251885414
2024,Bahrain Grand Prix,ZHO,0.7152321862989893,1.1774645647792612,1.1296975433637622,0.8512204598025357,1.2742506659673163,-1.369292775531161,SOFT,-0.1600173912937249,1,0.0024676742,0.048339057713747025
2024,Belgian Grand Prix,ALB,-0.8476560555468218,-0.6169217149558216,0.7154298619074334,-0.021479967965478283,-0.33199171826178964,0.1197732757500295,INTERMEDIATE,-0.4160157806169514,1,0.0016688354,0.048518888652324677
2024,Belgian Grand Prix,ALO,0.06420810180255608,0.372539978373805,0.11832466064553919,-0.4510793272750378,-0.4967994287819618,0.31939540200007877,INTERMEDIATE,0.8230156385492718,1,0.0046632723,0.0486643947660923
2024,Belgian Grand Prix,BOT,1.819472059941718,0.8302002078550934,0.34940774700960686,0.8377187506536408,-0.1089263984414696,0.31939540200007877,INTERMEDIATE,1.174975462417288,1,0.00077893655,0.048475731164216995
2024,Belgian Grand Prix,GAS,-2.2014393886418415,-2.7751657166399744,0.609165376937092,-1.7398774052037165,-0.2078110247535642,0.31939540200007877,INTERMEDIATE,-0.020228173138096547,1,0.0049770484,0.048679664731025696
2024,Belgian Grand Prix,HAM,1.033702812853196,1.2588358483525441,0.08627664136878554,0.8377187506536408,-0.821049017386762,1.1178839070002757,INTERMEDIATE,-0.09891362788469908,1,0.005896634,0.048724450170993805
