season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,position,win,dnf
2022,French Grand Prix,VER,108.00727272727272,20.26634884280298,93.077,11,91.176,13,SOFT,3.669178571428569,1,1,1
2022,French Grand Prix,VET,111.4883,20.44843332333671,94.42,20,93.276,14,SOFT,-1.4548489553924329,11,0,1
2022,French Grand Prix,ZHO,114.62119047619048,20.913445425417223,94.654,21,93.674,2,SOFT,-0.7461678571428567,16,0,1
2022,Hungarian Grand Prix,ALB,99.1670588235294,20.83212747318006,80.615,17,79.256,9,SOFT,0.317559523809524,17,0,1
2022,Hungarian Grand Prix,ALO,94.20096296296296,14.6180781660178,79.049,27,77.904,10,SOFT,0.1263872294372293,8,0,1
2022,Hungarian Grand Prix,BOT,97.92438461538462,20.40115236368166,79.411,26,78.157,19,SOFT,1.6763636363636356,12,0,1
2022,Hungarian Grand Prix,GAS,100.89628,22.568667634429225,79.73,25,79.116,8,SOFT,0.7912547619047613,12,0,1
2022,Hungarian Grand Prix,HAM,103.077,23.401903665652306,79.547,18,78.035,15,SOFT,-2.4704999999999973,2,0,1
2022,Hungarian Grand Prix,LAT,96.68966666666668,18.25682324080928,80.488,27,79.57,7,SOFT,1.3895279411764698,18,0,1
2022,Hungarian Grand Prix,LEC,96.40161904761904,22.01819839468296,78.445,21,77.567,21,SOFT,4.262159009009008,6,0,1
2022,Hungarian Grand Prix,MAG,97.35526923076924,20.929504421381203,79.818,26,78.825,15,SOFT,0.5254070207570222,16,0,1
2022,Hungarian Grand Prix,MSC,97.84868,19.697609226164136,79.985,25,79.164,6,SOFT,0.6361403929403936,15,0,1
2022,Hungarian Grand Prix,NOR,91.641,14.675604366430706,78.662,26,77.769,18,SOFT,0.568216283716284,7,0,1
2022,Hungarian Grand Prix,OCO,96.799125,18.58965266020788,79.614,24,78.018,19,SOFT,1.5029928571428566,9,0,1
2022,Hungarian Grand Prix,PER,97.62992,21.09688035966455,79.397,25,78.516,12,SOFT,2.151005494505494,5,0,1
2022,Hungarian Grand Prix,RIC,92.49225,14.30723933888016,78.872,24,78.198,12,SOFT,1.6595753246753244,13,0,1
2022,Hungarian Grand Prix,RUS,97.20508333333332,17.07711311494363,79.355,24,77.377,22,SOFT,1.4289405594405595,3,0,1
2022,Hungarian Grand Prix,SAI,99.12020833333334,22.13714958277968,78.676,24,77.421,21,SOFT,-0.8934702380952385,4,0,1
2022,Hungarian Grand Prix,STR,97.39980769230768,21.27176843615825,79.702,26,79.137,15,SOFT,-1.5405419913419902,11,0,1
2022,Hungarian Grand Prix,TSU,97.25032142857144,18.362002791702405,80.521,28,79.24,8,SOFT,-0.7072888888888889,19,0,1
2022,Hungarian Grand Prix,VER,97.63218181818182,23.210821215311995,78.728,22,77.703,12,SOFT,-0.7803512233622725,1,1,1
2022,Hungarian Grand Prix,VET,97.50003703703705,20.45136453691177,79.253,27,79.273,7,SOFT,0.9565928571428564,10,0,1
2022,Hungarian Grand Prix,ZHO,97.89931818181816,19.424495603885525,79.605,22,78.573,15,SOFT,1.0147000000000006,14,0,1
2022,Italian Grand Prix,ALO,94.99525,15.81663294089347,82.752,24,81.829,16,SOFT,2.236097794117648,8,0,1
2022,Italian Grand Prix,BOT,96.78445833333336,16.018495375195045,82.993,24,82.235,11,SOFT,2.698871428571429,13,0,1
2022,Italian Grand Prix,GAS,99.0109,17.703711900110246,83.135,20,81.91,17,SOFT,2.346886904761905,8,0,1
2022,Italian Grand Prix,HAM,94.0397,15.678954449902117,82.503,20,81.524,16,SOFT,2.607595238095237,5,0,1
2022,Italian Grand Prix,LAT,95.5971875,13.370712816793528,83.982,16,82.587,4,SOFT,1.2496666666666687,15,0,1
2022,Italian Grand Prix,LEC,101.36255555555556,23.675170329773565,81.857,18,80.161,12,SOFT,4.388700000000002,2,0,1
2022,Italian Grand Prix,MAG,98.68327272727274,19.383719536377303,83.557,22,82.399,7,SOFT,0.2699878787878782,16,0,1
2022,Italian Grand Prix,MSC,103.1435,20.06951930415873,84.586,6,83.005,7,SOFT,,12,0,1
2022,Italian Grand Prix,NOR,95.10146153846154,14.595890567500891,82.338,26,81.584,18,SOFT,0.2641084748584751,7,0,1
2022,Italian Grand Prix,OCO,96.92704166666664,16.927945452979756,82.728,24,82.13,11,SOFT,2.1753922743922742,11,0,1
2022,Italian Grand Prix,PER,99.49176190476192,21.399242360197626,82.394,21,81.206,14,SOFT,3.85849090909091,6,0,1
2022,Italian Grand Prix,RIC,94.54281818181818,15.068815568319712,82.911,22,81.855,13,SOFT,3.520445238095237,8,0,1
2022,Italian Grand Prix,RUS,99.4776,18.819956877852047,82.386,20,81.542,14,SOFT,0.3938809523809525,3,0,1
2022,Italian Grand Prix,SAI,98.33826315789472,20.287360755576376,81.664,19,80.429,11,SOFT,-0.0370341614906834,4,0,1
2022,Italian Grand Prix,STR,96.69460869565218,16.83434318652614,83.785,23,82.748,8,SOFT,2.6196613275613263,17,0,1
2022,Italian Grand Prix,TSU,95.62377777777778,14.03015356386526,83.217,27,82.02,5,SOFT,1.0591042311661505,14,0,1
2022,Italian Grand Prix,VER,95.792,18.560941634616395,81.807,23,80.306,14,SOFT,3.17343161764706,1,1,1
2022,Italian Grand Prix,VET,98.85413636363636,17.533291132383006,83.731,22,82.636,6,SOFT,1.9346690476190485,13,0,1
2022,Italian Grand Prix,ZHO,98.82738461538462,17.575408265134378,82.938,26,82.003,5,SOFT,0.4807063492063482,10,0,1
2022,Japanese Grand Prix,ALO,111.5762,9.187278460518709,103.533,10,90.322,11,SOFT,,6,0,1
2022,Japanese Grand Prix,BOT,117.5745,13.423675939672163,103.733,16,90.709,11,SOFT,3.953940476190479,15,0,1
2022,Japanese Grand Prix,GAS,118.965625,14.144166621286471,107.109,8,91.322,5,SOFT,,17,0,1
2022,Japanese Grand Prix,HAM,115.52833333333336,11.62255419938522,102.17,18,90.261,19,SOFT,-2.076916666666668,5,0,1
2022,Japanese Grand Prix,LAT,118.7170909090909,14.059553530994824,104.962,11,91.511,7,SOFT,1.8678833333333336,9,0,1
2022,Japanese Grand Prix,LEC,109.077,5.67848368845064,104.709,7,89.314,11,SOFT,,2,0,1
2022,Japanese Grand Prix,MAG,117.59072727272728,11.712002878166563,103.187,11,91.352,5,SOFT,,14,0,1
2022,Japanese Grand Prix,NOR,113.17066666666668,11.040351296494148,105.885,9,90.473,12,SOFT,,10,0,1
2022,Japanese Grand Prix,OCO,112.17314285714284,8.112563167264536,103.884,7,90.165,17,SOFT,,4,0,1
2022,Japanese Grand Prix,PER,112.10222727272726,9.27350356523676,102.834,22,89.709,14,SOFT,0.8731818181818185,3,0,1
2022,Japanese Grand Prix,RIC,118.73816666666669,15.89518244521486,106.03,6,90.659,7,SOFT,,11,0,1
2022,Japanese Grand Prix,RUS,116.327,12.769482084481044,101.935,18,90.389,18,SOFT,1.4935999999999985,8,0,1
2022,Japanese Grand Prix,STR,114.75622222222222,11.81981862384756,106.776,18,91.419,5,SOFT,-2.205936363636364,12,0,1
2022,Japanese Grand Prix,TSU,113.32981818181815,11.135617183641235,105.257,22,90.808,14,SOFT,0.4872307692307691,13,0,1
2022,Japanese Grand Prix,VER,113.20965,13.539403875064265,102.786,20,89.304,8,SOFT,0.8814175824175824,1,1,1
2022,Japanese Grand Prix,VET,109.7036,6.01079121160215,105.261,20,90.554,14,SOFT,1.0685727272727266,7,0,1
2022,Japanese Grand Prix,ZHO,115.92330769230767,11.11220271731798,104.525,13,90.894,5,SOFT,1.12697619047619,16,0,1
2022,Mexico City Grand Prix,ALB,87.97405263157896,7.454756024576855,82.447,19,80.859,3,SOFT,0.2062571428571428,12,0,1
2022,Mexico City Grand Prix,ALO,85.81667999999999,3.554113446885637,82.337,25,78.939,14,SOFT,0.9422738095238102,9,0,1
2022,Mexico City Grand Prix,BOT,85.46320689655172,3.864062133293245,81.993,29,78.401,17,SOFT,0.491524242424242,10,0,1
2022,Mexico City Grand Prix,GAS,85.18486666666666,2.704508263460552,82.104,30,79.672,14,SOFT,0.51515,11,0,1
2022,Mexico City Grand Prix,HAM,84.33696153846154,2.5692600098980907,81.509,26,78.084,18,SOFT,0.3319649350649346,2,0,1
2022,Mexico City Grand Prix,LAT,86.38755555555555,3.8392699760134015,83.32,27,81.167,9,SOFT,0.3515000000000005,18,0,1
2022,Mexico City Grand Prix,LEC,83.36344444444444,1.5380028536312225,81.618,9,78.555,17,SOFT,,6,0,1
2022,Mexico City Grand Prix,MAG,86.3406875,4.34836353461468,83.316,16,79.833,16,SOFT,0.7328909090909098,17,0,1
2022,Mexico City Grand Prix,MSC,87.16261538461539,4.925438888683306,82.879,26,79.695,8,SOFT,0.5110996753246746,16,0,1
2022,Mexico City Grand Prix,NOR,86.29459999999999,4.020624163816693,82.738,25,78.721,18,SOFT,1.2967297619047629,9,0,1
2022,Mexico City Grand Prix,OCO,90.08033333333331,11.657817081317123,81.177,24,79.01,17,SOFT,-0.3626785714285712,8,0,1
2022,Mexico City Grand Prix,PER,85.71432142857144,4.951409317173287,81.579,28,78.128,17,SOFT,1.1762889610389604,3,0,1
2022,Mexico City Grand Prix,RIC,85.473,2.8944618218410194,82.763,22,79.325,10,SOFT,0.9316499999999996,7,0,1
2022,Mexico City Grand Prix,RUS,86.23108,6.726130424942214,79.97,25,78.079,14,SOFT,0.9115142857142858,4,0,1
2022,Mexico City Grand Prix,SAI,84.58014285714286,1.8612818106982023,81.693,28,78.351,13,SOFT,0.4339551948051942,5,0,1
2022,Mexico City Grand Prix,STR,85.80329411764706,3.757078581902199,82.84,17,80.52,9,SOFT,1.7006285714285725,15,0,1
2022,Mexico City Grand Prix,TSU,90.0164090909091,10.58264767329312,80.798,22,79.589,12,SOFT,0.8784000000000011,16,0,0
2022,Mexico City Grand Prix,VER,84.63067857142858,2.7859904822039923,81.588,28,77.775,15,SOFT,0.3017000000000016,1,1,1
2022,Mexico City Grand Prix,VET,85.64055555555557,3.814918764467624,82.371,27,80.419,9,SOFT,0.3976386363636364,14,0,1
2022,Mexico City Grand Prix,ZHO,86.9557037037037,4.7342170810357205,83.369,27,79.476,11,SOFT,0.8678795454545463,13,0,1
2022,Miami Grand Prix,ALB,107.80529411764708,12.424753683497643,91.71,17,91.266,7,SOFT,-0.7525809523809524,10,0,1
2022,Miami Grand Prix,ALO,108.71788235294116,18.31649591516604,90.372,17,90.16,13,SOFT,2.9231499999999992,8,0,1
2022,Miami Grand Prix,GAS,105.8370625,15.332483919090429,90.547,16,89.69,21,SOFT,3.2123142857142835,18,0,1
2022,Miami Grand Prix,HAM,104.44308333333332,17.239139244797435,90.179,12,89.625,20,SOFT,4.316857142857144,6,0,1
2022,Miami Grand Prix,LAT,110.6413,15.448841294558129,92.913,10,91.325,9,SOFT,1.0586857142857165,14,0,1
2022,Miami Grand Prix,LEC,104.91753333333332,16.976709334794393,90.044,15,88.796,23,SOFT,4.126928571428571,2,0,1
2022,Miami Grand Prix,MAG,105.6438125,15.486976934266414,90.921,16,90.975,9,SOFT,4.474370238095237,15,0,1
2022,Miami Grand Prix,MSC,108.004125,16.551287425756342,91.587,16,90.423,13,SOFT,3.131154761904762,16,0,1
2022,Miami Grand Prix,NOR,108.8583125,19.60534674935641,90.535,16,89.634,15,SOFT,0.7672095238095246,14,0,1
2022,Miami Grand Prix,PER,108.56342857142856,19.26790484284596,90.15,14,89.036,20,SOFT,6.673214285714283,4,0,1
2022,Miami Grand Prix,RIC,110.72476470588236,19.564381160445027,91.208,17,90.31,14,SOFT,0.8817857142857127,11,0,1
2022,Miami Grand Prix,RUS,108.17883333333332,18.78206481452371,89.938,12,90.173,13,SOFT,7.053821428571425,5,0,1
2022,Miami Grand Prix,SAI,113.46266666666666,24.45483793171949,90.964,6,88.986,24,SOFT,4.322714285714284,3,0,1
2022,Miami Grand Prix,STR,109.76241176470587,17.443436244253967,91.631,17,89.996,14,SOFT,2.1177857142857133,12,0,1
2022,Miami Grand Prix,TSU,107.40488888888888,17.11952774873972,91.26,18,89.932,20,SOFT,3.0920750000000017,13,0,1
2022,Miami Grand Prix,VET,107.29382352941175,15.882948837650137,91.393,17,90.214,14,SOFT,3.3974821428571422,17,0,1
2022,Miami Grand Prix,ZHO,109.03455,18.01377252775162,90.86,20,91.02,4,SOFT,2.7956761904761898,20,0,0
2022,Monaco Grand Prix,ALB,88.24389655172413,15.289274490740295,74.486,29,73.611,13,SOFT,0.6391327561327564,18,0,1
2022,Monaco Grand Prix,ALO,85.79471428571428,13.185131718487396,73.912,28,72.247,19,SOFT,-0.4238964285714282,7,0,1
2022,Monaco Grand Prix,BOT,90.70624,16.50318300682225,74.468,25,72.909,16,SOFT,2.259966883116883,10,0,1
2022,Monaco Grand Prix,GAS,87.98392857142858,14.303942823256996,73.636,28,73.66,5,SOFT,0.6256666666666669,12,0,1
2022,Monaco Grand Prix,HAM,89.10344,12.425330425116806,74.267,25,72.56,25,SOFT,0.4818072871572871,8,0,1
2022,Monaco Grand Prix,LAT,90.719,12.438242851841222,76.276,30,74.403,12,SOFT,0.0615863636363631,15,0,1
2022,Monaco Grand Prix,LEC,91.94437037037038,17.658885242602263,72.656,27,71.376,20,SOFT,1.728866666666666,4,0,1
2022,Monaco Grand Prix,MAG,86.92760714285714,10.319487779203593,74.239,28,72.921,18,SOFT,-0.6188313131313136,10,0,1
2022,Monaco Grand Prix,MSC,87.98813333333334,12.194133139181808,74.894,30,73.081,16,SOFT,0.1570070707070705,17,0,1
2022,Monaco Grand Prix,NOR,91.00342857142856,14.986838334256593,73.294,21,71.849,25,SOFT,1.3677214285714288,6,0,1
2022,Monaco Grand Prix,OCO,85.621,13.618588688504644,75.216,31,72.528,16,SOFT,-0.4194981092436975,9,0,1
2022,Monaco Grand Prix,PER,94.33060714285716,17.509745458604822,73.035,28,71.629,20,SOFT,1.8836883116883123,1,1,1
2022,Monaco Grand Prix,RIC,104.698,,104.698,1,72.964,20,SOFT,,13,0,1
2022,Monaco Grand Prix,RUS,89.40892857142856,17.74120690480649,73.406,28,72.112,26,SOFT,2.557070634920635,5,0,1
2022,Monaco Grand Prix,SAI,92.73831034482758,16.83709219275672,72.7,29,71.601,22,SOFT,1.1689000000000005,2,0,1
2022,Monaco Grand Prix,STR,90.12188461538462,19.92726664513108,74.623,26,73.678,7,SOFT,-1.5035172161172177,14,0,1
2022,Monaco Grand Prix,TSU,92.96816666666666,17.530169164258975,74.134,24,72.797,17,SOFT,2.0898228021978014,17,0,1
2022,Monaco Grand Prix,VER,88.55063333333332,15.634634304211811,73.103,30,71.666,20,SOFT,2.488948809523809,3,0,1
2022,Monaco Grand Prix,VET,88.98465517241378,16.15145954766022,74.059,29,72.613,20,SOFT,1.6884230769230772,11,0,1
2022,Monaco Grand Prix,ZHO,89.3361,13.88966308522466,74.525,20,75.606,4,SOFT,-0.9189579365079364,16,0,1
2022,Saudi Arabian Grand Prix,ALB,108.30384,18.53519945643963,91.866,25,90.492,8,SOFT,0.6380103174603172,12,0,1
2022,Saudi Arabian Grand Prix,ALO,103.69643478260868,12.27137635766512,90.944,23,89.147,19,SOFT,1.0754125541125534,7,0,1
2022,Saudi Arabian Grand Prix,BOT,108.7843,19.626603510145216,90.832,10,89.183,21,SOFT,1.6247428571428562,15,0,1
2022,Saudi Arabian Grand Prix,GAS,107.3882,18.1675687535968,90.963,25,89.254,17,SOFT,-0.0283460317460317,8,0,1
2022,Saudi Arabian Grand Prix,HAM,105.54525,19.382368873404943,90.513,20,90.343,10,SOFT,3.5963741258741244,10,0,1
2022,Saudi Arabian Grand Prix,HUL,103.13830769230768,13.57629910032696,91.615,26,90.543,9,SOFT,0.2514500000000008,12,0,1
2022,Saudi Arabian Grand Prix,LAT,106.1375238095238,17.494765953333147,91.814,21,91.817,2,SOFT,2.1327264438403994,15,0,0
2022,Saudi Arabian Grand Prix,LEC,113.93281818181818,20.84421355109461,90.074,11,88.225,20,SOFT,0.1977999999999998,2,0,1
2022,Saudi Arabian Grand Prix,MAG,115.8925,21.8841658803295,92.344,10,89.546,17,SOFT,-0.9455952380952386,9,0,1
2022,Saudi Arabian Grand Prix,NOR,102.90471428571428,14.59897370071902,90.735,21,89.651,15,SOFT,1.846709090909091,7,0,1
2022,Saudi Arabian Grand Prix,OCO,106.08772727272726,16.14673139024566,90.76,22,89.068,16,SOFT,2.180815476190476,6,0,1
2022,Saudi Arabian Grand Prix,PER,106.53344444444444,16.319851189568894,90.36,18,88.2,18,SOFT,2.0280450836393302,4,0,1
2022,Saudi Arabian Grand Prix,RIC,106.52773684210528,17.672331393207436,91.527,19,89.773,16,SOFT,0.4682035714285716,16,0,1
2022,Saudi Arabian Grand Prix,RUS,104.03776,15.80403206009994,90.664,25,89.104,19,SOFT,2.497145238095238,5,0,1
2022,Saudi Arabian Grand Prix,SAI,113.6646,22.466497206086917,90.32,10,73.67,12,SOFT,3.7971428571428536,3,0,1
2022,Saudi Arabian Grand Prix,STR,105.57716666666666,13.795130793986276,91.372,24,90.256,8,SOFT,1.4473272727272732,13,0,1
2022,Saudi Arabian Grand Prix,VER,107.61944444444444,19.782924057414714,90.214,18,88.461,21,SOFT,0.5625434108527128,1,1,1
2022,Saudi Arabian Grand Prix,ZHO,108.726875,18.49488917021344,91.615,24,89.819,16,SOFT,1.916707467532469,11,0,1
2022,Singapore Grand Prix,ALB,119.85625,15.447778845193245,105.144,20,116.985,6,INTERMEDIATE,2.259786363636364,17,0,1
2022,Singapore Grand Prix,ALO,117.49283333333334,14.139756160015844,103.52,18,109.966,22,SOFT,2.4544976190476206,6,0,1
2022,Singapore Grand Prix,BOT,118.87676190476192,13.63651898361441,103.431,21,116.083,5,INTERMEDIATE,0.9841535714285722,11,0,1
2022,Singapore Grand Prix,GAS,116.568,13.434798717190684,104.469,15,111.211,23,SOFT,5.6445714285714255,10,0,1
2022,Singapore Grand Prix,HAM,116.87888235294118,12.501591743065926,103.182,17,109.466,22,SOFT,0.4593892580287952,9,0,1
2022,Singapore Grand Prix,LAT,118.912,11.14269280739624,106.553,17,117.532,7,INTERMEDIATE,1.034640476190477,19,0,1
2022,Singapore Grand Prix,LEC,109.55683333333332,11.080895151866867,102.795,6,109.412,19,SOFT,,2,0,1
2022,Singapore Grand Prix,MAG,116.868,12.144614783927892,104.422,17,111.573,22,SOFT,1.4580166666666663,12,0,1
2022,Singapore Grand Prix,MSC,119.01752631578948,13.47732327680843,105.623,19,114.37,15,INTERMEDIATE,3.3504696969696983,13,0,1
2022,Singapore Grand Prix,NOR,122.04190909090909,14.745694527247911,104.013,11,110.584,23,SOFT,,4,0,1
2022,Singapore Grand Prix,OCO,115.038,13.088754017603565,103.412,16,116.337,5,INTERMEDIATE,2.8867166666666675,13,0,1
2022,Singapore Grand Prix,PER,115.6925,17.354602522097707,103.906,6,109.434,18,SOFT,,1,1,1
2022,Singapore Grand Prix,RIC,120.16428571428573,12.632707654391384,105.447,14,116.226,8,INTERMEDIATE,2.0265000000000013,5,0,1
2022,Singapore Grand Prix,RUS,120.58045454545454,14.51477314005835,102.911,22,114.012,14,INTERMEDIATE,-0.7402690476190479,14,0,1
2022,Singapore Grand Prix,SAI,114.81713333333332,14.959168267877288,102.587,15,109.583,21,SOFT,4.052714285714284,3,0,1
2022,Singapore Grand Prix,STR,113.86333333333332,10.879212042545484,103.982,15,114.211,9,INTERMEDIATE,2.6332142857142866,6,0,1
2022,Singapore Grand Prix,TSU,121.715,17.404315970471234,105.211,6,111.983,22,SOFT,-0.0920514705882361,12,0,1
2022,Singapore Grand Prix,VER,114.301,13.314655609515402,102.926,4,111.395,17,SOFT,,7,0,1
2022,Singapore Grand Prix,VET,119.3153,12.749587737813746,104.249,20,114.38,10,INTERMEDIATE,2.026208730158731,8,0,1
2022,Singapore Grand Prix,ZHO,121.5794,14.495047377058064,104.524,20,115.375,5,INTERMEDIATE,0.9726095238095236,19,0,1
2022,Spanish Grand Prix,ALB,98.458,14.183230695541932,82.319,28,81.645,2,SOFT,0.6906012210012218,18,0,1
2022,Spanish Grand Prix,ALO,95.0955,15.644782771780198,80.203,22,81.043,2,SOFT,2.474879120879122,9,0,1
2022,Spanish Grand Prix,BOT,81.828,,81.828,1,79.608,17,SOFT,,6,0,1
2022,Spanish Grand Prix,GAS,97.94844,16.088918057366904,80.917,25,80.719,8,SOFT,2.2750345238095244,13,0,1
2022,Spanish Grand Prix,HAM,95.12109090909092,15.839965884730852,79.874,22,79.512,14,SOFT,3.1831318181818187,5,0,1
2022,Spanish Grand Prix,LAT,99.09754545454548,16.806764819212287,83.197,22,81.915,8,SOFT,2.414195104895105,16,0,1
2022,Spanish Grand Prix,LEC,94.51696,14.59246066604258,79.67,25,78.75,10,SOFT,0.197241258741259,4,0,1
2022,Spanish Grand Prix,MAG,96.99565,16.271356561293118,81.013,20,79.682,17,SOFT,-0.5974142857142856,17,0,1
2022,Spanish Grand Prix,MSC,96.7846818181818,16.222826958116364,80.757,22,80.368,17,SOFT,1.8945891774891777,14,0,1
2022,Spanish Grand Prix,NOR,99.236,10.66441800256035,83.388,4,79.977,11,SOFT,,8,0,1
2022,Spanish Grand Prix,OCO,94.69265217391305,14.997511289327898,80.745,23,80.638,8,SOFT,1.433338461538461,7,0,1
2022,Spanish Grand Prix,PER,99.30065384615384,20.19292012353301,80.632,26,79.42,16,SOFT,2.6959269230769234,2,0,1
2022,Spanish Grand Prix,RIC,95.33910526315788,15.088468436726169,81.385,19,80.287,11,SOFT,2.722397619047619,12,0,1
2022,Spanish Grand Prix,RUS,97.46230434782608,16.217032105544252,79.787,23,79.393,13,SOFT,2.712578571428572,3,0,1
2022,Spanish Grand Prix,SAI,96.32382142857143,17.558180277882872,79.99,28,79.166,14,SOFT,2.6947830447330463,4,0,1
2022,Spanish Grand Prix,STR,96.65903448275864,16.26234430140193,81.249,29,81.418,5,SOFT,1.3567468253968258,15,0,1
2022,Spanish Grand Prix,TSU,96.91403846153844,14.532555534332616,81.285,26,80.639,14,SOFT,1.898132142857144,10,0,1
2022,Spanish Grand Prix,VER,93.79058333333334,16.977623165230746,80.006,24,79.073,11,SOFT,-0.248310714285714,1,1,1
2022,Spanish Grand Prix,VET,94.02717857142856,13.579924870390476,80.703,28,80.954,5,SOFT,1.8256908369408384,11,0,1
2022,Spanish Grand Prix,ZHO,99.97185185185184,19.052237780343457,81.866,27,80.476,8,SOFT,-0.6552578088578092,15,0,1
2022,São Paulo Grand Prix,ALO,82.608,13.418566456965516,75.049,26,71.394,13,SOFT,0.5041790358248559,5,0,1
2022,São Paulo Grand Prix,BOT,83.21287096774194,13.26606867850441,76.047,31,75.486,12,SOFT,-1.0528665223665223,9,0,1
2022,São Paulo Grand Prix,GAS,82.44489999999999,12.326434510768957,75.636,30,71.675,16,SOFT,0.2812101898101898,12,0,1
2022,São Paulo Grand Prix,HAM,79.2435,12.823284015737768,75.137,30,71.539,17,SOFT,0.2403359649122812,2,0,1
2022,São Paulo Grand Prix,LAT,84.43409677419355,12.727352181698649,76.181,31,75.095,12,SOFT,-0.5063589795008918,16,0,1
2022,São Paulo Grand Prix,LEC,80.67708823529412,12.205395660706902,75.868,34,70.95,20,SOFT,-0.0624707792207791,4,0,1
2022,São Paulo Grand Prix,MSC,80.22692105263158,6.739197880659087,75.684,38,76.361,11,SOFT,0.6107947368421053,14,0,1
2022,São Paulo Grand Prix,NOR,82.40134782608696,13.356502728867495,75.851,23,71.377,20,SOFT,0.139345588235294,12,0,1
2022,São Paulo Grand Prix,OCO,80.2558,11.053848534183317,74.604,25,71.587,17,SOFT,0.493567857142857,8,0,1
2022,São Paulo Grand Prix,PER,79.66955882352941,9.200515964422127,74.788,34,71.456,20,SOFT,-0.4098122325043379,7,0,1
2022,São Paulo Grand Prix,RUS,80.39235714285714,10.927393522750894,74.916,28,71.318,20,SOFT,0.0847654220779224,1,1,1
2022,São Paulo Grand Prix,SAI,82.80382857142857,14.29767172425125,75.856,35,70.89,20,SOFT,-1.372719665138783,3,0,1
2022,São Paulo Grand Prix,STR,82.91558536585366,12.76905519209548,76.263,41,72.21,17,SOFT,0.5628795985060687,10,0,1
2022,São Paulo Grand Prix,TSU,81.40633333333334,11.117460514832096,75.865,30,76.264,11,SOFT,0.2146384615384615,17,0,1
2022,São Paulo Grand Prix,VER,80.28660714285715,10.755002416926516,75.098,28,70.881,19,SOFT,-0.8774142857142849,6,0,1
2022,São Paulo Grand Prix,VET,81.64642857142857,10.521219995898315,76.4,42,71.678,21,SOFT,0.4650616578210234,11,0,1
2022,São Paulo Grand Prix,ZHO,81.53085294117648,12.553220649486256,76.468,34,75.197,11,SOFT,0.2925398268398267,13,0,1
2022,United States Grand Prix,ALB,104.89868181818184,2.823127046824287,101.853,22,96.368,14,SOFT,0.1306785714285701,13,0,1
2022,United States Grand Prix,ALO,104.9905,2.691590532610429,101.334,22,95.876,16,SOFT,0.2863035714285711,7,0,1
2022,United States Grand Prix,BOT,106.3767741935484,11.296171551192844,97.525,31,96.319,17,SOFT,-0.1899017857142863,13,0,1
2022,United States Grand Prix,GAS,103.644,2.80697707253093,99.84,22,96.577,5,SOFT,0.4774107142857149,11,0,1
2022,United States Grand Prix,HAM,103.26622727272728,2.8717936311951684,99.698,22,94.947,14,SOFT,0.5189464285714287,2,0,1
2022,United States Grand Prix,LAT,109.00845454545455,9.157200080120525,102.317,22,97.244,4,SOFT,2.392589285714285,17,0,1
2022,United States Grand Prix,LEC,104.40996774193547,10.836508916571091,96.81,31,94.421,12,SOFT,0.1831999999999994,3,0,1
2022,United States Grand Prix,MAG,106.17595,6.786024349429691,100.084,20,96.949,7,SOFT,1.9472499999999997,9,0,1
2022,United States Grand Prix,MSC,105.24981818181818,5.321322147167876,99.507,22,97.111,5,SOFT,1.694232142857142,15,0,1
2022,United States Grand Prix,NOR,104.14422727272726,3.636283384260549,99.547,22,95.69,17,SOFT,1.0497499999999995,6,0,1
2022,United States Grand Prix,OCO,103.80168181818182,1.4840950870051195,101.31,22,97.068,5,SOFT,0.245142857142857,12,0,1
2022,United States Grand Prix,PER,103.03586363636364,2.8676742409046496,99.852,22,94.645,11,SOFT,0.2742321428571428,4,0,1
2022,United States Grand Prix,RIC,106.10023529411764,11.680863360730225,97.627,34,97.046,5,SOFT,-0.5139166666666676,16,0,1
2022,United States Grand Prix,RUS,104.56786363636364,5.127493245292432,100.562,22,94.988,18,SOFT,1.3332321428571423,5,0,1
2022,United States Grand Prix,SAI,101.95809090909091,1.6014375360338535,98.232,22,94.356,12,SOFT,0.2477321428571423,19,0,1
2022,United States Grand Prix,STR,103.66204545454546,2.4496285136686278,100.806,22,95.598,14,SOFT,0.7428035714285712,7,0,1
2022,United States Grand Prix,TSU,104.55354545454544,3.0559623957932067,100.178,22,96.439,11,SOFT,0.4885535714285715,10,0,1
2022,United States Grand Prix,VER,102.56163636363635,1.866337221237527,99.575,22,94.448,13,SOFT,0.4738928571428562,1,1,1
2022,United States Grand Prix,VET,104.99577272727274,2.5642443411511198,101.857,22,96.398,11,SOFT,0.6307321428571422,8,0,1
2022,United States Grand Prix,ZHO,104.51304545454546,3.173789900287798,100.664,22,96.196,14,SOFT,0.4244999999999997,14,0,1
