season,race,driver,lap_number,lap_time,compound,stint,tyre_life
2024,Bahrain Grand Prix,SAI,5,91.576,SOFT,2,5
2024,Bahrain Grand Prix,SAI,6,119.133,SOFT,2,6
2024,Bahrain Grand Prix,SAI,8,90.769,SOFT,3,2
2024,Bahrain Grand Prix,SAI,9,130.482,SOFT,3,3
2024,Bahrain Grand Prix,SAI,10,149.411,SOFT,4,4
2024,Bahrain Grand Prix,SAI,11,107.114,SOFT,4,5
2024,Bahrain Grand Prix,SAI,13,97.354,SOFT,5,7
2024,Bahrain Grand Prix,SAI,14,96.749,SOFT,5,8
2024,Bahrain Grand Prix,SAI,15,96.949,SOFT,5,9
2024,Bahrain Grand Prix,SAI,16,97.174,SOFT,5,10
2024,Bahrain Grand Prix,SAI,17,101.842,SOFT,5,11
2024,Bahrain Grand Prix,SAI,18,97.283,SOFT,5,12
2024,Bahrain Grand Prix,SAI,19,97.385,SOFT,5,13
2024,Bahrain Grand Prix,SAI,20,97.523,SOFT,5,14
2024,Bahrain Grand Prix,SAI,21,97.808,SOFT,5,15
2024,Bahrain Grand Prix,SAI,22,120.827,SOFT,5,16
2024,Bahrain Grand Prix,SAI,23,97.198,SOFT,5,17
2024,Bahrain Grand Prix,SAI,24,134.349,SOFT,5,18
2024,Bahrain Grand Prix,SAI,25,138.912,SOFT,5,19
2024,Bahrain Grand Prix,SAR,2,92.61,MEDIUM,1,2
2024,Bahrain Grand Prix,SAR,3,126.215,MEDIUM,1,3
2024,Bahrain Grand Prix,SAR,4,92.788,MEDIUM,1,4
2024,Bahrain Grand Prix,SAR,5,113.668,MEDIUM,1,5
2024,Bahrain Grand Prix,SAR,7,91.727,SOFT,2,2
2024,Bahrain Grand Prix,SAR,8,134.242,SOFT,2,3
2024,Bahrain Grand Prix,SAR,9,148.307,SOFT,3,4
2024,Bahrain Grand Prix,SAR,10,92.131,SOFT,3,5
2024,Bahrain Grand Prix,SAR,11,107.123,SOFT,3,6
2024,Bahrain Grand Prix,SAR,13,116.521,SOFT,4,2
2024,Bahrain Grand Prix,SAR,14,91.715,SOFT,4,3
2024,Bahrain Grand Prix,SAR,15,108.914,SOFT,4,4
2024,Bahrain Grand Prix,SAR,17,132.974,SOFT,6,5
2024,Bahrain Grand Prix,SAR,18,96.368,SOFT,6,6
2024,Bahrain Grand Prix,SAR,19,97.027,SOFT,6,7
2024,Bahrain Grand Prix,SAR,20,97.082,SOFT,6,8
2024,Bahrain Grand Prix,SAR,21,96.983,SOFT,6,9
2024,Bahrain Grand Prix,SAR,22,97.131,SOFT,6,10
2024,Bahrain Grand Prix,SAR,23,97.986,SOFT,6,11
2024,Bahrain Grand Prix,SAR,24,98.169,SOFT,6,12
2024,Bahrain Grand Prix,SAR,25,98.176,SOFT,6,13
2024,Bahrain Grand Prix,SAR,26,140.531,SOFT,6,14
2024,Bahrain Grand Prix,STR,2,91.691,SOFT,1,2
2024,Bahrain Grand Prix,STR,3,141.51,SOFT,1,3
2024,Bahrain Grand Prix,STR,4,91.693,SOFT,1,4
2024,Bahrain Grand Prix,STR,5,134.171,SOFT,1,5
2024,Bahrain Grand Prix,STR,6,122.221,SOFT,1,6
2024,Bahrain Grand Prix,STR,7,92.479,SOFT,1,7
2024,Bahrain Grand Prix,STR,8,103.35,SOFT,1,8
2024,Bahrain Grand Prix,STR,10,146.673,SOFT,2,2
2024,Bahrain Grand Prix,STR,11,90.891,SOFT,2,3
2024,Bahrain Grand Prix,STR,12,111.98,SOFT,2,4
2024,Bahrain Grand Prix,STR,14,97.076,SOFT,3,6
2024,Bahrain Grand Prix,STR,15,97.391,SOFT,3,7
2024,Bahrain Grand Prix,STR,16,97.179,SOFT,3,8
2024,Bahrain Grand Prix,STR,17,97.193,SOFT,3,9
2024,Bahrain Grand Prix,STR,18,97.75,SOFT,3,10
2024,Bahrain Grand Prix,STR,19,97.957,SOFT,3,11
2024,Bahrain Grand Prix,STR,20,97.894,SOFT,3,12
2024,Bahrain Grand Prix,STR,21,97.724,SOFT,3,13
2024,Bahrain Grand Prix,STR,22,97.875,SOFT,3,14
2024,Bahrain Grand Prix,STR,23,98.334,SOFT,3,15
2024,Bahrain Grand Prix,STR,24,98.566,SOFT,3,16
2024,Bahrain Grand Prix,STR,25,126.109,SOFT,3,17
2024,Bahrain Grand Prix,TSU,2,93.955,MEDIUM,1,2
2024,Bahrain Grand Prix,TSU,3,133.9,MEDIUM,1,3
2024,Bahrain Grand Prix,TSU,4,128.495,MEDIUM,1,4
2024,Bahrain Grand Prix,TSU,5,92.884,MEDIUM,1,5
2024,Bahrain Grand Prix,TSU,6,134.242,MEDIUM,1,6
2024,Bahrain Grand Prix,TSU,7,93.777,MEDIUM,1,7
2024,Bahrain Grand Prix,TSU,8,102.522,MEDIUM,1,8
2024,Bahrain Grand Prix,TSU,10,91.881,SOFT,2,2
2024,Bahrain Grand Prix,TSU,12,135.91,SOFT,2,4
2024,Bahrain Grand Prix,TSU,13,91.935,SOFT,2,5
2024,Bahrain Grand Prix,TSU,14,110.592,SOFT,2,6
2024,Bahrain Grand Prix,TSU,16,96.875,SOFT,3,8
2024,Bahrain Grand Prix,TSU,17,100.634,SOFT,3,9
2024,Bahrain Grand Prix,TSU,18,97.471,SOFT,3,10
2024,Bahrain Grand Prix,TSU,19,97.839,SOFT,3,11
2024,Bahrain Grand Prix,TSU,20,97.798,SOFT,3,12
2024,Bahrain Grand Prix,TSU,21,98.5,SOFT,3,13
2024,Bahrain Grand Prix,TSU,22,98.456,SOFT,3,14
2024,Bahrain Grand Prix,TSU,23,98.383,SOFT,3,15
2024,Bahrain Grand Prix,TSU,24,98.555,SOFT,3,16
2024,Bahrain Grand Prix,TSU,25,99.914,SOFT,3,17
2024,Bahrain Grand Prix,TSU,26,98.582,SOFT,3,18
2024,Bahrain Grand Prix,TSU,27,98.755,SOFT,3,19
2024,Bahrain Grand Prix,TSU,28,124.142,SOFT,3,20
2024,Bahrain Grand Prix,TSU,29,147.04,SOFT,3,21
2024,Bahrain Grand Prix,VER,2,91.271,SOFT,1,2
2024,Bahrain Grand Prix,VER,4,122.489,SOFT,1,4
2024,Bahrain Grand Prix,VER,5,91.161,SOFT,1,5
2024,Bahrain Grand Prix,VER,6,102.087,SOFT,1,6
2024,Bahrain Grand Prix,VER,8,90.851,SOFT,2,2
2024,Bahrain Grand Prix,VER,9,112.481,SOFT,2,3
2024,Bahrain Grand Prix,VER,11,97.007,SOFT,3,5
2024,Bahrain Grand Prix,VER,12,96.714,SOFT,3,6
2024,Bahrain Grand Prix,VER,13,96.527,SOFT,3,7
2024,Bahrain Grand Prix,VER,14,96.499,SOFT,3,8
2024,Bahrain Grand Prix,VER,15,96.632,SOFT,3,9
2024,Bahrain Grand Prix,VER,16,96.546,SOFT,3,10
2024,Bahrain Grand Prix,VER,17,100.431,SOFT,3,11
2024,Bahrain Grand Prix,VER,18,96.628,SOFT,3,12
2024,Bahrain Grand Prix,VER,19,96.732,SOFT,3,13
2024,Bahrain Grand Prix,VER,20,96.902,SOFT,3,14
2024,Bahrain Grand Prix,VER,21,102.064,SOFT,3,15
2024,Bahrain Grand Prix,VER,22,96.645,SOFT,3,16
2024,Bahrain Grand Prix,VER,23,97.037,SOFT,3,17
2024,Bahrain Grand Prix,VER,24,141.666,SOFT,3,18
2024,Bahrain Grand Prix,VER,25,133.987,SOFT,3,19
2024,Bahrain Grand Prix,ZHO,2,94.178,MEDIUM,1,2
2024,Bahrain Grand Prix,ZHO,3,138.793,MEDIUM,1,3
2024,Bahrain Grand Prix,ZHO,4,92.904,MEDIUM,1,4
2024,Bahrain Grand Prix,ZHO,6,105.726,MEDIUM,1,6
2024,Bahrain Grand Prix,ZHO,8,92.048,SOFT,2,2
2024,Bahrain Grand Prix,ZHO,9,143.836,SOFT,2,3
2024,Bahrain Grand Prix,ZHO,11,92.303,SOFT,3,5
2024,Bahrain Grand Prix,ZHO,12,104.163,SOFT,3,6
2024,Bahrain Grand Prix,ZHO,14,141.921,SOFT,5,7
2024,Bahrain Grand Prix,ZHO,15,98.023,SOFT,5,8
2024,Bahrain Grand Prix,ZHO,16,99.122,SOFT,5,9
2024,Bahrain Grand Prix,ZHO,17,98.141,SOFT,5,10
2024,Bahrain Grand Prix,ZHO,18,98.427,SOFT,5,11
2024,Bahrain Grand Prix,ZHO,19,97.95,SOFT,5,12
2024,Bahrain Grand Prix,ZHO,20,97.919,SOFT,5,13
2024,Bahrain Grand Prix,ZHO,21,98.009,SOFT,5,14
2024,Bahrain Grand Prix,ZHO,22,98.891,SOFT,5,15
2024,Bahrain Grand Prix,ZHO,23,98.679,SOFT,5,16
2024,Bahrain Grand Prix,ZHO,24,98.639,SOFT,5,17
2024,Bahrain Grand Prix,ZHO,25,98.785,SOFT,5,18
2024,Bahrain Grand Prix,ZHO,26,98.673,SOFT,5,19
2024,Bahrain Grand Prix,ZHO,27,136.191,SOFT,5,20
2024,Bahrain Grand Prix,ZHO,28,146.75,SOFT,5,21
2024,Belgian Grand Prix,ALB,2,104.407,MEDIUM,1,2
2024,Belgian Grand Prix,ALB,4,104.269,MEDIUM,1,4
2024,Belgian Grand Prix,ALB,7,103.892,SOFT,2,2
2024,Belgian Grand Prix,ALB,10,108.446,SOFT,3,5
2024,Belgian Grand Prix,ALB,11,113.787,SOFT,3,6
2024,Belgian Grand Prix,ALB,12,125.19,MEDIUM,4,6
2024,Belgian Grand Prix,ALB,13,109.813,MEDIUM,4,7
2024,Belgian Grand Prix,ALB,14,113.078,MEDIUM,4,8
2024,Belgian Grand Prix,ALB,15,109.496,MEDIUM,4,9
2024,Belgian Grand Prix,ALB,16,110.041,MEDIUM,4,10
2024,Belgian Grand Prix,ALB,17,110.204,MEDIUM,4,11
2024,Belgian Grand Prix,ALB,18,109.978,MEDIUM,4,12
2024,Belgian Grand Prix,ALB,19,110.26,MEDIUM,4,13
2024,Belgian Grand Prix,ALB,20,110.591,MEDIUM,4,14
2024,Belgian Grand Prix,ALB,21,110.786,MEDIUM,4,15
2024,Belgian Grand Prix,ALB,23,140.839,MEDIUM,4,17
2024,Belgian Grand Prix,ALO,2,104.876,MEDIUM,1,2
2024,Belgian Grand Prix,ALO,4,115.837,MEDIUM,1,4
2024,Belgian Grand Prix,ALO,6,104.622,MEDIUM,1,6
2024,Belgian Grand Prix,ALO,7,144.418,MEDIUM,1,7
2024,Belgian Grand Prix,ALO,10,103.745,SOFT,2,3
2024,Belgian Grand Prix,ALO,13,103.538,SOFT,2,6
2024,Belgian Grand Prix,ALO,14,116.747,SOFT,2,7
2024,Belgian Grand Prix,ALO,16,109.043,MEDIUM,3,9
2024,Belgian Grand Prix,ALO,17,109.787,MEDIUM,3,10
2024,Belgian Grand Prix,ALO,18,110.166,MEDIUM,3,11
2024,Belgian Grand Prix,ALO,19,110.211,MEDIUM,3,12
2024,Belgian Grand Prix,ALO,20,110.969,MEDIUM,3,13
2024,Belgian Grand Prix,ALO,21,112.796,MEDIUM,3,14
2024,Belgian Grand Prix,ALO,22,112.667,MEDIUM,3,15
2024,Belgian Grand Prix,ALO,23,134.093,MEDIUM,3,16
2024,Belgian Grand Prix,BOT,2,104.718,MEDIUM,1,2
2024,Belgian Grand Prix,BOT,4,136.822,MEDIUM,1,4
2024,Belgian Grand Prix,BOT,5,124.954,MEDIUM,1,5
2024,Belgian Grand Prix,BOT,6,112.524,MEDIUM,1,6
2024,Belgian Grand Prix,BOT,9,104.034,SOFT,2,3
2024,Belgian Grand Prix,BOT,11,103.675,SOFT,2,5
2024,Belgian Grand Prix,BOT,12,118.972,SOFT,2,6
2024,Belgian Grand Prix,BOT,14,109.505,MEDIUM,3,8
2024,Belgian Grand Prix,BOT,15,110.34,MEDIUM,3,9
2024,Belgian Grand Prix,BOT,16,110.659,MEDIUM,3,10
2024,Belgian Grand Prix,BOT,17,110.88,MEDIUM,3,11
2024,Belgian Grand Prix,BOT,18,111.331,MEDIUM,3,12
2024,Belgian Grand Prix,BOT,19,111.858,MEDIUM,3,13
2024,Belgian Grand Prix,BOT,20,110.956,MEDIUM,3,14
2024,Belgian Grand Prix,BOT,21,114.414,MEDIUM,3,15
2024,Belgian Grand Prix,BOT,22,111.554,MEDIUM,3,16
2024,Belgian Grand Prix,BOT,23,136.731,MEDIUM,3,17
2024,Belgian Grand Prix,BOT,24,147.945,MEDIUM,3,18
2024,Belgian Grand Prix,GAS,2,104.594,MEDIUM,1,2
2024,Belgian Grand Prix,GAS,4,116.482,MEDIUM,1,4
2024,Belgian Grand Prix,GAS,6,104.664,MEDIUM,2,6
2024,Belgian Grand Prix,GAS,8,111.63,MEDIUM,2,8
2024,Belgian Grand Prix,GAS,11,103.829,SOFT,4,2
2024,Belgian Grand Prix,GAS,14,111.097,SOFT,5,5
2024,Belgian Grand Prix,GAS,16,109.801,MEDIUM,6,11
2024,Belgian Grand Prix,GAS,17,110.405,MEDIUM,6,12
2024,Belgian Grand Prix,GAS,18,110.488,MEDIUM,6,13
2024,Belgian Grand Prix,GAS,19,111.162,MEDIUM,6,14
2024,Belgian Grand Prix,GAS,20,116.077,MEDIUM,6,15
2024,Belgian Grand Prix,GAS,22,111.576,MEDIUM,7,17
2024,Belgian Grand Prix,HAM,2,104.134,MEDIUM,1,2
2024,Belgian Grand Prix,HAM,4,104.194,MEDIUM,1,4
2024,Belgian Grand Prix,HAM,6,135.978,MEDIUM,1,6
2024,Belgian Grand Prix,HAM,7,103.742,MEDIUM,1,7
2024,Belgian Grand Prix,HAM,8,114.651,MEDIUM,1,8
2024,Belgian Grand Prix,HAM,10,144.355,SOFT,2,2
2024,Belgian Grand Prix,HAM,11,147.947,SOFT,2,3
2024,Belgian Grand Prix,HAM,12,103.519,SOFT,2,4
2024,Belgian Grand Prix,HAM,13,114.789,SOFT,2,5
2024,Belgian Grand Prix,HAM,15,109.143,SOFT,3,7
2024,Belgian Grand Prix,HAM,16,109.394,SOFT,3,8
2024,Belgian Grand Prix,HAM,17,109.684,SOFT,3,9
2024,Belgian Grand Prix,HAM,18,109.845,SOFT,3,10
2024,Belgian Grand Prix,HAM,19,110.035,SOFT,3,11
2024,Belgian Grand Prix,HAM,20,112.737,SOFT,3,12
2024,Belgian Grand Prix,HAM,21,111.105,SOFT,3,13
2024,Belgian Grand Prix,HAM,22,112.256,SOFT,3,14
2024,Belgian Grand Prix,HAM,23,113.031,SOFT,3,15
2024,Belgian Grand Prix,HUL,2,105.399,HARD,1,2
2024,Belgian Grand Prix,HUL,4,112.973,HARD,1,4
2024,Belgian Grand Prix,HUL,6,103.846,SOFT,2,2
2024,Belgian Grand Prix,HUL,8,104.005,SOFT,2,4
2024,Belgian Grand Prix,HUL,9,118.035,SOFT,2,5
2024,Belgian Grand Prix,HUL,11,110.418,HARD,3,6
2024,Belgian Grand Prix,HUL,12,110.728,HARD,3,7
2024,Belgian Grand Prix,HUL,13,110.293,HARD,3,8
2024,Belgian Grand Prix,HUL,14,110.554,HARD,3,9
2024,Belgian Grand Prix,HUL,15,110.738,HARD,3,10
2024,Belgian Grand Prix,HUL,16,111.652,HARD,3,11
2024,Belgian Grand Prix,HUL,17,110.878,HARD,3,12
2024,Belgian Grand Prix,HUL,18,111.517,HARD,3,13
2024,Belgian Grand Prix,HUL,19,110.695,HARD,3,14
2024,Belgian Grand Prix,HUL,20,143.443,HARD,3,15
2024,Belgian Grand Prix,HUL,21,143.713,HARD,3,16
2024,Belgian Grand Prix,LEC,2,104.038,SOFT,1,2
2024,Belgian Grand Prix,LEC,4,121.08,SOFT,1,4
2024,Belgian Grand Prix,LEC,6,111.801,SOFT,2,6
2024,Belgian Grand Prix,LEC,8,102.837,SOFT,3,2
2024,Belgian Grand Prix,LEC,9,148.606,SOFT,3,3
2024,Belgian Grand Prix,LEC,11,109.525,SOFT,4,5
2024,Belgian Grand Prix,LEC,12,110.319,SOFT,4,6
2024,Belgian Grand Prix,LEC,13,111.377,SOFT,4,7
2024,Belgian Grand Prix,LEC,14,109.748,SOFT,4,8
2024,Belgian Grand Prix,LEC,15,109.858,SOFT,4,9
2024,Belgian Grand Prix,LEC,16,112.877,SOFT,4,10
2024,Belgian Grand Prix,LEC,17,110.633,SOFT,4,11
2024,Belgian Grand Prix,LEC,18,118.035,SOFT,4,12
2024,Belgian Grand Prix,LEC,19,125.164,SOFT,5,7
2024,Belgian Grand Prix,LEC,20,108.825,SOFT,5,8
2024,Belgian Grand Prix,LEC,21,109.039,SOFT,5,9
2024,Belgian Grand Prix,LEC,22,130.737,SOFT,5,10
2024,Belgian Grand Prix,MAG,2,105.073,MEDIUM,1,2
2024,Belgian Grand Prix,MAG,4,104.882,MEDIUM,1,4
2024,Belgian Grand Prix,MAG,7,103.485,SOFT,2,2
2024,Belgian Grand Prix,MAG,9,103.864,SOFT,2,4
2024,Belgian Grand Prix,MAG,10,140.897,SOFT,2,5
2024,Belgian Grand Prix,MAG,12,110.663,SOFT,3,7
2024,Belgian Grand Prix,MAG,13,110.186,SOFT,3,8
2024,Belgian Grand Prix,MAG,14,110.44,SOFT,3,9
2024,Belgian Grand Prix,MAG,15,111.451,SOFT,3,10
2024,Belgian Grand Prix,MAG,16,110.839,SOFT,3,11
2024,Belgian Grand Prix,MAG,17,111.421,SOFT,3,12
2024,Belgian Grand Prix,MAG,18,112.01,SOFT,3,13
2024,Belgian Grand Prix,MAG,19,112.449,SOFT,3,14
2024,Belgian Grand Prix,MAG,20,134.895,SOFT,3,15
2024,Belgian Grand Prix,NOR,2,103.571,SOFT,1,2
2024,Belgian Grand Prix,NOR,5,103.573,SOFT,2,5
2024,Belgian Grand Prix,NOR,6,133.902,SOFT,2,6
2024,Belgian Grand Prix,NOR,8,102.26,SOFT,3,2
2024,Belgian Grand Prix,NOR,9,132.672,SOFT,3,3
2024,Belgian Grand Prix,NOR,11,111.15,SOFT,4,5
2024,Belgian Grand Prix,NOR,13,107.971,SOFT,5,8
2024,Belgian Grand Prix,NOR,14,108.834,SOFT,5,9
2024,Belgian Grand Prix,NOR,15,110.365,SOFT,5,10
2024,Belgian Grand Prix,NOR,16,109.991,SOFT,5,11
2024,Belgian Grand Prix,NOR,17,109.316,SOFT,5,12
2024,Belgian Grand Prix,NOR,18,126.679,SOFT,5,13
2024,Belgian Grand Prix,OCO,2,105.763,MEDIUM,1,2
2024,Belgian Grand Prix,OCO,4,104.665,MEDIUM,1,4
2024,Belgian Grand Prix,OCO,6,104.855,MEDIUM,1,6
2024,Belgian Grand Prix,OCO,7,138.139,MEDIUM,1,7
2024,Belgian Grand Prix,OCO,9,103.401,SOFT,2,2
2024,Belgian Grand Prix,OCO,11,111.695,SOFT,2,4
2024,Belgian Grand Prix,OCO,13,109.1,MEDIUM,3,9
2024,Belgian Grand Prix,OCO,14,109.329,MEDIUM,3,10
2024,Belgian Grand Prix,OCO,15,109.576,MEDIUM,3,11
2024,Belgian Grand Prix,OCO,16,110.027,MEDIUM,3,12
2024,Belgian Grand Prix,OCO,17,110.384,MEDIUM,3,13
2024,Belgian Grand Prix,OCO,18,110.892,MEDIUM,3,14
2024,Belgian Grand Prix,OCO,19,110.943,MEDIUM,3,15
2024,Belgian Grand Prix,OCO,20,111.051,MEDIUM,3,16
2024,Belgian Grand Prix,OCO,21,110.741,MEDIUM,3,17
2024,Belgian Grand Prix,OCO,23,118.449,MEDIUM,3,19
2024,Belgian Grand Prix,PER,2,104.136,MEDIUM,1,2
2024,Belgian Grand Prix,PER,5,103.987,MEDIUM,2,5
2024,Belgian Grand Prix,PER,6,149.813,MEDIUM,2,6
2024,Belgian Grand Prix,PER,8,103.504,SOFT,3,2
2024,Belgian Grand Prix,PER,11,109.025,MEDIUM,4,8
2024,Belgian Grand Prix,PER,12,109.028,MEDIUM,4,9
2024,Belgian Grand Prix,PER,13,109.146,MEDIUM,4,10
2024,Belgian Grand Prix,PER,14,110.04,MEDIUM,4,11
2024,Belgian Grand Prix,PER,15,109.75,MEDIUM,4,12
2024,Belgian Grand Prix,PER,16,110.249,MEDIUM,4,13
2024,Belgian Grand Prix,PER,17,110.313,MEDIUM,4,14
2024,Belgian Grand Prix,PER,18,110.607,MEDIUM,4,15
2024,Belgian Grand Prix,PER,19,111.436,MEDIUM,4,16
2024,Belgian Grand Prix,PER,20,111.424,MEDIUM,4,17
2024,Belgian Grand Prix,PER,21,110.985,MEDIUM,4,18
2024,Belgian Grand Prix,PER,22,110.967,MEDIUM,4,19
2024,Belgian Grand Prix,PER,24,140.393,MEDIUM,4,21
2024,Belgian Grand Prix,PIA,2,103.832,MEDIUM,1,2
2024,Belgian Grand Prix,PIA,5,102.475,SOFT,2,2
2024,Belgian Grand Prix,PIA,6,136.85,SOFT,2,3
2024,Belgian Grand Prix,PIA,8,108.798,MEDIUM,3,5
2024,Belgian Grand Prix,PIA,9,108.873,MEDIUM,3,6
2024,Belgian Grand Prix,PIA,10,109.345,MEDIUM,3,7
2024,Belgian Grand Prix,PIA,11,108.868,MEDIUM,3,8
2024,Belgian Grand Prix,PIA,12,109.245,MEDIUM,3,9
2024,Belgian Grand Prix,PIA,13,109.442,MEDIUM,3,10
2024,Belgian Grand Prix,PIA,14,109.473,MEDIUM,3,11
2024,Belgian Grand Prix,PIA,15,109.563,MEDIUM,3,12
2024,Belgian Grand Prix,PIA,16,114.262,MEDIUM,3,13
2024,Belgian Grand Prix,PIA,17,122.292,SOFT,4,4
2024,Belgian Grand Prix,PIA,18,107.486,SOFT,4,5
2024,Belgian Grand Prix,PIA,19,107.783,SOFT,4,6
2024,Belgian Grand Prix,PIA,20,107.502,SOFT,4,7
2024,Belgian Grand Prix,PIA,21,107.526,SOFT,4,8
2024,Belgian Grand Prix,PIA,22,134.809,SOFT,4,9
2024,Belgian Grand Prix,RIC,2,104.985,MEDIUM,1,2
2024,Belgian Grand Prix,RIC,4,104.411,MEDIUM,1,4
2024,Belgian Grand Prix,RIC,6,114.278,MEDIUM,1,6
2024,Belgian Grand Prix,RIC,8,103.823,SOFT,2,2
2024,Belgian Grand Prix,RIC,10,111.54,SOFT,2,4
2024,Belgian Grand Prix,RIC,12,127.733,SOFT,4,5
2024,Belgian Grand Prix,RIC,13,109.797,SOFT,4,6
2024,Belgian Grand Prix,RIC,14,110.716,SOFT,4,7
2024,Belgian Grand Prix,RIC,15,110.208,SOFT,4,8
2024,Belgian Grand Prix,RIC,16,109.951,SOFT,4,9
2024,Belgian Grand Prix,RIC,17,112.677,SOFT,4,10
2024,Belgian Grand Prix,RIC,20,133.851,MEDIUM,5,9
2024,Belgian Grand Prix,RUS,2,104.203,MEDIUM,1,2
2024,Belgian Grand Prix,RUS,4,103.738,MEDIUM,1,4
2024,Belgian Grand Prix,RUS,7,147.033,SOFT,2,2
2024,Belgian Grand Prix,RUS,8,103.29,SOFT,2,3
2024,Belgian Grand Prix,RUS,10,118.656,SOFT,2,5
2024,Belgian Grand Prix,RUS,12,110.395,MEDIUM,3,7
2024,Belgian Grand Prix,RUS,13,110.235,MEDIUM,3,8
2024,Belgian Grand Prix,RUS,14,110.626,MEDIUM,3,9
2024,Belgian Grand Prix,RUS,15,110.096,MEDIUM,3,10
2024,Belgian Grand Prix,RUS,16,109.906,MEDIUM,3,11
2024,Belgian Grand Prix,RUS,17,109.776,MEDIUM,3,12
2024,Belgian Grand Prix,RUS,18,109.939,MEDIUM,3,13
2024,Belgian Grand Prix,RUS,19,110.477,MEDIUM,3,14
2024,Belgian Grand Prix,RUS,20,114.193,MEDIUM,3,15
2024,Belgian Grand Prix,RUS,21,110.765,MEDIUM,3,16
2024,Belgian Grand Prix,RUS,22,111.094,MEDIUM,3,17
2024,Belgian Grand Prix,RUS,24,141.277,MEDIUM,3,19
2024,Belgian Grand Prix,SAI,2,104.477,MEDIUM,1,2
2024,Belgian Grand Prix,SAI,4,103.788,MEDIUM,1,4
2024,Belgian Grand Prix,SAI,5,148.66,MEDIUM,1,5
2024,Belgian Grand Prix,SAI,7,103.098,SOFT,2,2
2024,Belgian Grand Prix,SAI,10,128.216,SOFT,3,5
2024,Belgian Grand Prix,SAI,12,108.962,MEDIUM,4,7
2024,Belgian Grand Prix,SAI,13,109.69,MEDIUM,4,8
2024,Belgian Grand Prix,SAI,14,109.012,MEDIUM,4,9
2024,Belgian Grand Prix,SAI,15,109.987,MEDIUM,4,10
2024,Belgian Grand Prix,SAI,16,109.523,MEDIUM,4,11
2024,Belgian Grand Prix,SAI,17,109.838,MEDIUM,4,12
2024,Belgian Grand Prix,SAI,18,109.669,MEDIUM,4,13
2024,Belgian Grand Prix,SAI,19,111.085,MEDIUM,4,14
2024,Belgian Grand Prix,SAI,20,110.697,MEDIUM,4,15
2024,Belgian Grand Prix,SAI,21,116.246,MEDIUM,4,16
2024,Belgian Grand Prix,SAI,22,125.163,SOFT,5,6
2024,Belgian Grand Prix,SAI,23,107.97,SOFT,5,7
2024,Belgian Grand Prix,SAI,25,140.888,SOFT,5,9
2024,Belgian Grand Prix,SAR,2,105.887,MEDIUM,1,2
2024,Belgian Grand Prix,SAR,4,105.159,MEDIUM,1,4
2024,Belgian Grand Prix,SAR,6,114.699,MEDIUM,1,6
2024,Belgian Grand Prix,SAR,8,104.226,SOFT,2,2
2024,Belgian Grand Prix,SAR,9,136.114,SOFT,2,3
2024,Belgian Grand Prix,SAR,11,109.425,SOFT,3,5
2024,Belgian Grand Prix,SAR,12,113.247,SOFT,3,6
2024,Belgian Grand Prix,SAR,13,110.725,SOFT,3,7
2024,Belgian Grand Prix,SAR,14,111.006,SOFT,3,8
2024,Belgian Grand Prix,SAR,15,111.328,SOFT,3,9
2024,Belgian Grand Prix,SAR,16,116.467,SOFT,3,10
2024,Belgian Grand Prix,SAR,17,125.0,MEDIUM,4,7
2024,Belgian Grand Prix,SAR,18,109.905,MEDIUM,4,8
2024,Belgian Grand Prix,SAR,19,110.689,MEDIUM,4,9
2024,Belgian Grand Prix,SAR,20,110.152,MEDIUM,4,10
2024,Belgian Grand Prix,SAR,21,111.927,MEDIUM,4,11
2024,Belgian Grand Prix,SAR,22,110.267,MEDIUM,4,12
2024,Belgian Grand Prix,STR,2,104.355,MEDIUM,1,2
2024,Belgian Grand Prix,STR,4,104.418,MEDIUM,1,4
2024,Belgian Grand Prix,STR,6,114.92,MEDIUM,1,6
2024,Belgian Grand Prix,STR,8,103.532,SOFT,2,2
2024,Belgian Grand Prix,STR,10,115.503,SOFT,2,4
2024,Belgian Grand Prix,STR,12,109.761,MEDIUM,3,8
2024,Belgian Grand Prix,STR,13,109.768,MEDIUM,3,9
2024,Belgian Grand Prix,STR,14,109.945,MEDIUM,3,10
2024,Belgian Grand Prix,STR,15,112.404,MEDIUM,3,11
2024,Belgian Grand Prix,STR,16,111.012,MEDIUM,3,12
2024,Belgian Grand Prix,STR,17,111.071,MEDIUM,3,13
2024,Belgian Grand Prix,STR,18,111.268,MEDIUM,3,14
2024,Belgian Grand Prix,STR,19,112.075,MEDIUM,3,15
2024,Belgian Grand Prix,STR,20,137.284,MEDIUM,3,16
2024,Belgian Grand Prix,TSU,4,105.571,MEDIUM,2,4
2024,Belgian Grand Prix,TSU,6,104.89,MEDIUM,2,6
2024,Belgian Grand Prix,TSU,7,139.21,MEDIUM,2,7
2024,Belgian Grand Prix,TSU,9,104.348,SOFT,3,2
2024,Belgian Grand Prix,TSU,11,113.287,SOFT,3,4
2024,Belgian Grand Prix,TSU,13,110.41,MEDIUM,4,9
2024,Belgian Grand Prix,TSU,14,111.003,MEDIUM,4,10
2024,Belgian Grand Prix,TSU,15,111.25,MEDIUM,4,11
2024,Belgian Grand Prix,TSU,16,111.595,MEDIUM,4,12
2024,Belgian Grand Prix,TSU,17,111.642,MEDIUM,4,13
2024,Belgian Grand Prix,TSU,18,111.748,MEDIUM,4,14
