season,race,driver,lap_number,lap_time,compound,stint,tyre_life
2023,Abu Dhabi Grand Prix,PIA,10,87.578,MEDIUM,4,7
2023,Abu Dhabi Grand Prix,PIA,11,87.737,MEDIUM,4,8
2023,Abu Dhabi Grand Prix,PIA,12,87.648,MEDIUM,4,9
2023,Abu Dhabi Grand Prix,PIA,13,87.754,MEDIUM,4,10
2023,Abu Dhabi Grand Prix,PIA,14,87.965,MEDIUM,4,11
2023,Abu Dhabi Grand Prix,PIA,15,88.889,MEDIUM,4,12
2023,Abu Dhabi Grand Prix,PIA,16,88.764,MEDIUM,4,13
2023,Abu Dhabi Grand Prix,PIA,17,119.249,MEDIUM,4,14
2023,Abu Dhabi Grand Prix,PIA,18,125.351,MEDIUM,4,15
2023,Abu Dhabi Grand Prix,RIC,2,86.374,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,RIC,7,85.467,SOFT,3,3
2023,Abu Dhabi Grand Prix,RIC,8,107.353,SOFT,3,4
2023,Abu Dhabi Grand Prix,RIC,9,112.914,MEDIUM,4,5
2023,Abu Dhabi Grand Prix,RIC,10,87.383,MEDIUM,4,6
2023,Abu Dhabi Grand Prix,RIC,11,87.547,MEDIUM,4,7
2023,Abu Dhabi Grand Prix,RIC,12,88.368,MEDIUM,4,8
2023,Abu Dhabi Grand Prix,RIC,13,88.271,MEDIUM,4,9
2023,Abu Dhabi Grand Prix,RIC,14,88.009,MEDIUM,4,10
2023,Abu Dhabi Grand Prix,RIC,15,108.078,MEDIUM,4,11
2023,Abu Dhabi Grand Prix,RIC,16,120.342,MEDIUM,4,12
2023,Abu Dhabi Grand Prix,RUS,2,85.906,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,RUS,3,146.445,MEDIUM,1,3
2023,Abu Dhabi Grand Prix,RUS,7,89.463,MEDIUM,3,6
2023,Abu Dhabi Grand Prix,RUS,8,88.912,MEDIUM,3,7
2023,Abu Dhabi Grand Prix,RUS,9,88.451,MEDIUM,3,8
2023,Abu Dhabi Grand Prix,RUS,10,88.145,MEDIUM,3,9
2023,Abu Dhabi Grand Prix,RUS,11,88.104,MEDIUM,3,10
2023,Abu Dhabi Grand Prix,RUS,12,88.131,MEDIUM,3,11
2023,Abu Dhabi Grand Prix,RUS,13,91.353,MEDIUM,3,12
2023,Abu Dhabi Grand Prix,RUS,14,137.702,SOFT,4,2
2023,Abu Dhabi Grand Prix,RUS,15,85.122,SOFT,4,3
2023,Abu Dhabi Grand Prix,RUS,16,129.431,SOFT,4,4
2023,Abu Dhabi Grand Prix,RUS,17,124.543,SOFT,4,5
2023,Abu Dhabi Grand Prix,SAI,2,86.707,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,SAR,2,86.659,SOFT,1,2
2023,Abu Dhabi Grand Prix,SAR,7,91.016,MEDIUM,3,2
2023,Abu Dhabi Grand Prix,SAR,8,90.442,MEDIUM,3,3
2023,Abu Dhabi Grand Prix,SAR,9,90.411,MEDIUM,3,4
2023,Abu Dhabi Grand Prix,SAR,10,90.562,MEDIUM,3,5
2023,Abu Dhabi Grand Prix,SAR,11,90.649,MEDIUM,3,6
2023,Abu Dhabi Grand Prix,SAR,12,90.57,MEDIUM,3,7
2023,Abu Dhabi Grand Prix,SAR,13,90.726,MEDIUM,3,8
2023,Abu Dhabi Grand Prix,SAR,14,90.828,MEDIUM,3,9
2023,Abu Dhabi Grand Prix,SAR,15,90.858,MEDIUM,3,10
2023,Abu Dhabi Grand Prix,SAR,16,142.463,MEDIUM,3,11
2023,Abu Dhabi Grand Prix,SAR,17,128.323,MEDIUM,3,12
2023,Abu Dhabi Grand Prix,STR,2,86.77,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,STR,3,137.991,MEDIUM,1,3
2023,Abu Dhabi Grand Prix,STR,4,86.41,MEDIUM,1,4
2023,Abu Dhabi Grand Prix,STR,8,102.295,SOFT,3,3
2023,Abu Dhabi Grand Prix,STR,10,129.768,SOFT,3,5
2023,Abu Dhabi Grand Prix,STR,11,85.492,SOFT,3,6
2023,Abu Dhabi Grand Prix,STR,12,132.692,SOFT,3,7
2023,Abu Dhabi Grand Prix,STR,13,87.305,SOFT,3,8
2023,Abu Dhabi Grand Prix,STR,14,88.709,SOFT,3,9
2023,Abu Dhabi Grand Prix,STR,15,88.916,SOFT,3,10
2023,Abu Dhabi Grand Prix,STR,16,124.511,SOFT,3,11
2023,Abu Dhabi Grand Prix,STR,17,121.395,SOFT,3,12
2023,Abu Dhabi Grand Prix,TSU,2,86.6,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,TSU,7,85.669,SOFT,3,3
2023,Abu Dhabi Grand Prix,TSU,8,103.786,SOFT,3,4
2023,Abu Dhabi Grand Prix,TSU,9,116.045,MEDIUM,4,5
2023,Abu Dhabi Grand Prix,TSU,10,88.752,MEDIUM,4,6
2023,Abu Dhabi Grand Prix,TSU,11,88.03,MEDIUM,4,7
2023,Abu Dhabi Grand Prix,TSU,12,87.796,MEDIUM,4,8
2023,Abu Dhabi Grand Prix,TSU,13,87.866,MEDIUM,4,9
2023,Abu Dhabi Grand Prix,TSU,14,88.451,MEDIUM,4,10
2023,Abu Dhabi Grand Prix,TSU,15,88.252,MEDIUM,4,11
2023,Abu Dhabi Grand Prix,TSU,16,106.222,MEDIUM,4,12
2023,Abu Dhabi Grand Prix,TSU,17,121.643,MEDIUM,4,13
2023,Abu Dhabi Grand Prix,VER,2,86.453,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,VER,3,145.128,MEDIUM,1,3
2023,Abu Dhabi Grand Prix,VER,8,86.387,MEDIUM,4,8
2023,Abu Dhabi Grand Prix,VER,10,85.88,MEDIUM,4,10
2023,Abu Dhabi Grand Prix,VER,11,91.836,MEDIUM,4,11
2023,Abu Dhabi Grand Prix,VER,13,84.982,SOFT,5,2
2023,Abu Dhabi Grand Prix,VER,14,143.331,SOFT,5,3
2023,Abu Dhabi Grand Prix,VER,15,85.098,SOFT,5,4
2023,Abu Dhabi Grand Prix,VER,16,129.879,SOFT,5,5
2023,Abu Dhabi Grand Prix,VER,17,115.207,SOFT,5,6
2023,Abu Dhabi Grand Prix,ZHO,2,87.317,MEDIUM,1,2
2023,Abu Dhabi Grand Prix,ZHO,3,138.842,MEDIUM,1,3
2023,Abu Dhabi Grand Prix,ZHO,4,86.884,MEDIUM,1,4
2023,Abu Dhabi Grand Prix,ZHO,9,85.343,SOFT,3,4
2023,Abu Dhabi Grand Prix,ZHO,10,136.168,SOFT,3,5
2023,Abu Dhabi Grand Prix,ZHO,11,126.813,SOFT,3,6
2023,Abu Dhabi Grand Prix,ZHO,12,85.223,SOFT,3,7
2023,Abu Dhabi Grand Prix,ZHO,13,141.004,SOFT,3,8
2023,Abu Dhabi Grand Prix,ZHO,14,126.684,SOFT,3,9
2023,Abu Dhabi Grand Prix,ZHO,15,85.284,SOFT,3,10
2023,Abu Dhabi Grand Prix,ZHO,16,130.813,SOFT,3,11
2023,Abu Dhabi Grand Prix,ZHO,17,130.846,SOFT,3,12
2023,Abu Dhabi Grand Prix,ZHO,18,118.304,SOFT,3,13
2023,Australian Grand Prix,ALB,1,109.576,SOFT,1,1
2023,Australian Grand Prix,ALB,2,81.182,SOFT,1,2
2023,Australian Grand Prix,ALB,3,98.392,SOFT,1,3
2023,Australian Grand Prix,ALB,5,112.047,INTERMEDIATE,2,1
2023,Australian Grand Prix,ALB,6,104.663,INTERMEDIATE,2,2
2023,Australian Grand Prix,ALB,7,94.761,INTERMEDIATE,2,3
2023,Australian Grand Prix,ALB,8,93.429,INTERMEDIATE,2,4
2023,Australian Grand Prix,ALB,9,92.292,INTERMEDIATE,2,5
2023,Australian Grand Prix,ALB,10,91.608,INTERMEDIATE,2,6
2023,Australian Grand Prix,ALB,11,90.619,INTERMEDIATE,2,7
2023,Australian Grand Prix,ALB,12,90.44,INTERMEDIATE,2,8
2023,Australian Grand Prix,ALB,13,90.12,INTERMEDIATE,2,9
2023,Australian Grand Prix,ALB,14,96.306,INTERMEDIATE,2,10
2023,Australian Grand Prix,ALB,15,89.001,INTERMEDIATE,2,11
2023,Australian Grand Prix,ALB,16,97.3,INTERMEDIATE,2,12
2023,Australian Grand Prix,ALB,17,88.404,INTERMEDIATE,2,13
2023,Australian Grand Prix,ALO,1,115.018,MEDIUM,1,1
2023,Australian Grand Prix,ALO,2,80.427,MEDIUM,1,2
2023,Australian Grand Prix,ALO,3,102.449,MEDIUM,1,3
2023,Australian Grand Prix,ALO,4,78.887,MEDIUM,1,4
2023,Australian Grand Prix,ALO,6,93.411,SOFT,2,1
2023,Australian Grand Prix,ALO,8,109.081,INTERMEDIATE,3,1
2023,Australian Grand Prix,ALO,9,115.405,INTERMEDIATE,3,2
2023,Australian Grand Prix,ALO,11,125.66,INTERMEDIATE,5,4
2023,Australian Grand Prix,ALO,12,131.062,INTERMEDIATE,5,5
2023,Australian Grand Prix,BOT,1,112.58,MEDIUM,1,1
2023,Australian Grand Prix,BOT,2,81.824,MEDIUM,1,2
2023,Australian Grand Prix,BOT,3,100.716,MEDIUM,1,3
2023,Australian Grand Prix,BOT,4,80.35,MEDIUM,1,4
2023,Australian Grand Prix,BOT,5,112.744,MEDIUM,1,5
2023,Australian Grand Prix,BOT,6,80.312,MEDIUM,1,6
2023,Australian Grand Prix,BOT,8,92.84,SOFT,2,1
2023,Australian Grand Prix,BOT,9,83.47,SOFT,2,2
2023,Australian Grand Prix,BOT,11,114.625,INTERMEDIATE,3,1
2023,Australian Grand Prix,BOT,12,96.843,INTERMEDIATE,3,2
2023,Australian Grand Prix,BOT,13,95.606,INTERMEDIATE,3,3
2023,Australian Grand Prix,BOT,14,93.089,INTERMEDIATE,3,4
2023,Australian Grand Prix,BOT,15,106.438,INTERMEDIATE,3,5
2023,Australian Grand Prix,BOT,16,92.622,INTERMEDIATE,3,6
2023,Australian Grand Prix,BOT,17,91.302,INTERMEDIATE,3,7
2023,Australian Grand Prix,BOT,18,90.72,INTERMEDIATE,3,8
2023,Australian Grand Prix,BOT,19,96.832,INTERMEDIATE,3,9
2023,Australian Grand Prix,BOT,20,90.022,INTERMEDIATE,3,10
2023,Australian Grand Prix,BOT,21,138.379,INTERMEDIATE,3,11
2023,Australian Grand Prix,DEV,1,115.774,HARD,1,1
2023,Australian Grand Prix,DEV,2,86.528,HARD,1,2
2023,Australian Grand Prix,DEV,3,81.477,HARD,1,3
2023,Australian Grand Prix,DEV,4,99.752,HARD,1,4
2023,Australian Grand Prix,DEV,5,80.611,HARD,1,5
2023,Australian Grand Prix,DEV,6,118.124,HARD,1,6
2023,Australian Grand Prix,DEV,7,80.6,HARD,1,7
2023,Australian Grand Prix,GAS,1,100.722,HARD,1,1
2023,Australian Grand Prix,GAS,2,82.127,HARD,1,2
2023,Australian Grand Prix,GAS,3,80.98,HARD,1,3
2023,Australian Grand Prix,GAS,4,95.203,HARD,1,4
2023,Australian Grand Prix,GAS,5,80.463,HARD,1,5
2023,Australian Grand Prix,GAS,6,80.206,HARD,1,6
2023,Australian Grand Prix,GAS,11,143.269,INTERMEDIATE,4,3
2023,Australian Grand Prix,HAM,1,114.367,HARD,1,1
2023,Australian Grand Prix,HAM,2,85.571,HARD,1,2
2023,Australian Grand Prix,HAM,3,81.076,HARD,1,3
2023,Australian Grand Prix,HAM,4,85.085,HARD,1,4
2023,Australian Grand Prix,HAM,5,80.929,HARD,1,5
2023,Australian Grand Prix,HAM,6,86.558,HARD,1,6
2023,Australian Grand Prix,HAM,7,80.323,HARD,1,7
2023,Australian Grand Prix,HAM,8,88.485,HARD,1,8
2023,Australian Grand Prix,HAM,11,107.037,INTERMEDIATE,3,2
2023,Australian Grand Prix,HAM,12,94.965,INTERMEDIATE,3,3
2023,Australian Grand Prix,HAM,13,93.688,INTERMEDIATE,3,4
2023,Australian Grand Prix,HAM,15,123.754,INTERMEDIATE,4,6
2023,Australian Grand Prix,HAM,16,132.285,INTERMEDIATE,4,7
2023,Australian Grand Prix,HUL,1,113.328,HARD,1,1
2023,Australian Grand Prix,HUL,2,89.826,HARD,1,2
2023,Australian Grand Prix,HUL,3,81.402,HARD,1,3
2023,Australian Grand Prix,HUL,4,86.621,HARD,1,4
2023,Australian Grand Prix,HUL,5,80.194,HARD,1,5
2023,Australian Grand Prix,HUL,7,123.34,INTERMEDIATE,2,1
2023,Australian Grand Prix,HUL,8,97.731,INTERMEDIATE,2,2
2023,Australian Grand Prix,HUL,9,95.011,INTERMEDIATE,2,3
2023,Australian Grand Prix,HUL,10,92.984,INTERMEDIATE,2,4
2023,Australian Grand Prix,HUL,11,92.615,INTERMEDIATE,2,5
2023,Australian Grand Prix,HUL,12,92.827,INTERMEDIATE,2,6
2023,Australian Grand Prix,HUL,13,120.271,INTERMEDIATE,2,7
2023,Australian Grand Prix,HUL,14,106.234,INTERMEDIATE,3,8
2023,Australian Grand Prix,HUL,15,90.725,INTERMEDIATE,3,9
2023,Australian Grand Prix,HUL,17,122.062,INTERMEDIATE,4,11
2023,Australian Grand Prix,HUL,18,148.111,INTERMEDIATE,4,12
2023,Australian Grand Prix,LEC,1,103.317,MEDIUM,1,1
2023,Australian Grand Prix,LEC,2,80.138,MEDIUM,1,2
2023,Australian Grand Prix,LEC,3,122.457,MEDIUM,1,3
2023,Australian Grand Prix,LEC,4,79.983,MEDIUM,1,4
2023,Australian Grand Prix,LEC,5,131.684,MEDIUM,1,5
2023,Australian Grand Prix,LEC,6,79.332,MEDIUM,1,6
2023,Australian Grand Prix,LEC,8,99.554,SOFT,2,1
2023,Australian Grand Prix,MAG,2,107.507,MEDIUM,2,2
2023,Australian Grand Prix,MAG,3,81.266,MEDIUM,2,3
2023,Australian Grand Prix,MAG,4,93.125,MEDIUM,2,4
2023,Australian Grand Prix,MAG,6,135.819,INTERMEDIATE,3,1
2023,Australian Grand Prix,MAG,7,96.769,INTERMEDIATE,3,2
2023,Australian Grand Prix,MAG,8,94.933,INTERMEDIATE,3,3
2023,Australian Grand Prix,MAG,9,94.012,INTERMEDIATE,3,4
2023,Australian Grand Prix,MAG,10,92.999,INTERMEDIATE,3,5
2023,Australian Grand Prix,MAG,11,92.462,INTERMEDIATE,3,6
2023,Australian Grand Prix,MAG,12,124.139,INTERMEDIATE,3,7
2023,Australian Grand Prix,MAG,13,93.766,INTERMEDIATE,3,8
2023,Australian Grand Prix,MAG,14,91.859,INTERMEDIATE,3,9
2023,Australian Grand Prix,MAG,16,121.841,INTERMEDIATE,4,11
2023,Australian Grand Prix,MAG,17,149.649,INTERMEDIATE,4,12
2023,Australian Grand Prix,NOR,1,139.702,HARD,1,1
2023,Australian Grand Prix,NOR,2,82.031,HARD,1,2
2023,Australian Grand Prix,NOR,3,111.14,HARD,1,3
2023,Australian Grand Prix,NOR,4,80.296,HARD,1,4
2023,Australian Grand Prix,NOR,5,110.883,HARD,1,5
2023,Australian Grand Prix,NOR,6,80.176,HARD,1,6
2023,Australian Grand Prix,NOR,8,99.006,SOFT,2,1
2023,Australian Grand Prix,NOR,10,122.009,INTERMEDIATE,3,1
2023,Australian Grand Prix,NOR,11,94.013,INTERMEDIATE,3,2
2023,Australian Grand Prix,NOR,12,93.398,INTERMEDIATE,3,3
2023,Australian Grand Prix,NOR,13,98.133,INTERMEDIATE,3,4
2023,Australian Grand Prix,NOR,14,91.337,INTERMEDIATE,3,5
2023,Australian Grand Prix,NOR,15,94.487,INTERMEDIATE,3,6
2023,Australian Grand Prix,NOR,17,112.853,INTERMEDIATE,4,8
2023,Australian Grand Prix,NOR,18,91.121,INTERMEDIATE,4,9
2023,Australian Grand Prix,NOR,19,149.668,INTERMEDIATE,4,10
2023,Australian Grand Prix,OCO,1,119.047,MEDIUM,1,1
2023,Australian Grand Prix,OCO,2,87.373,MEDIUM,1,2
2023,Australian Grand Prix,OCO,3,80.804,MEDIUM,1,3
2023,Australian Grand Prix,OCO,4,96.009,MEDIUM,1,4
2023,Australian Grand Prix,OCO,5,79.975,MEDIUM,1,5
2023,Australian Grand Prix,OCO,6,112.349,MEDIUM,1,6
2023,Australian Grand Prix,OCO,7,79.725,MEDIUM,1,7
2023,Australian Grand Prix,OCO,9,92.284,SOFT,2,1
2023,Australian Grand Prix,OCO,10,91.089,SOFT,2,2
2023,Australian Grand Prix,PER,1,98.178,SOFT,1,1
2023,Australian Grand Prix,PER,2,92.487,SOFT,1,2
2023,Australian Grand Prix,PER,3,80.083,SOFT,1,3
2023,Australian Grand Prix,PER,4,105.099,SOFT,1,4
2023,Australian Grand Prix,PER,5,118.512,SOFT,1,5
2023,Australian Grand Prix,PER,6,89.379,SOFT,1,6
2023,Australian Grand Prix,PER,7,104.706,SOFT,1,7
2023,Australian Grand Prix,PER,8,107.357,SOFT,1,8
2023,Australian Grand Prix,PER,11,133.033,INTERMEDIATE,4,2
2023,Australian Grand Prix,PER,13,114.816,INTERMEDIATE,6,4
2023,Australian Grand Prix,PER,14,140.914,INTERMEDIATE,6,5
2023,Australian Grand Prix,PIA,2,81.678,MEDIUM,1,2
2023,Australian Grand Prix,PIA,3,110.443,MEDIUM,1,3
2023,Australian Grand Prix,PIA,4,80.535,MEDIUM,1,4
2023,Australian Grand Prix,PIA,5,111.399,MEDIUM,1,5
2023,Australian Grand Prix,PIA,6,80.38,MEDIUM,1,6
2023,Australian Grand Prix,PIA,7,110.436,MEDIUM,1,7
2023,Australian Grand Prix,PIA,9,120.491,INTERMEDIATE,2,1
2023,Australian Grand Prix,PIA,10,95.869,INTERMEDIATE,2,2
2023,Australian Grand Prix,PIA,11,94.075,INTERMEDIATE,2,3
2023,Australian Grand Prix,PIA,12,93.132,INTERMEDIATE,2,4
2023,Australian Grand Prix,PIA,13,97.681,INTERMEDIATE,2,5
2023,Australian Grand Prix,PIA,14,91.251,INTERMEDIATE,2,6
2023,Australian Grand Prix,PIA,15,91.024,INTERMEDIATE,2,7
2023,Australian Grand Prix,PIA,16,90.229,INTERMEDIATE,2,8
2023,Australian Grand Prix,PIA,17,94.786,INTERMEDIATE,2,9
2023,Australian Grand Prix,PIA,18,107.888,INTERMEDIATE,2,10
2023,Australian Grand Prix,PIA,19,90.609,INTERMEDIATE,2,11
2023,Australian Grand Prix,PIA,20,90.134,INTERMEDIATE,2,12
2023,Australian Grand Prix,PIA,21,106.681,INTERMEDIATE,2,13
