season,race,driver,lap_number,lap_time,compound,stint,tyre_life
2022,Abu Dhabi Grand Prix,ALB,2,106.269,HARD,1,2
2022,Abu Dhabi Grand Prix,ALB,3,88.603,HARD,1,3
2022,Abu Dhabi Grand Prix,ALB,4,122.978,HARD,1,4
2022,Abu Dhabi Grand Prix,ALB,5,87.993,HARD,1,5
2022,Abu Dhabi Grand Prix,ALB,6,125.807,HARD,1,6
2022,Abu Dhabi Grand Prix,ALB,7,93.232,HARD,1,7
2022,Abu Dhabi Grand Prix,ALB,9,86.75,SOFT,2,2
2022,Abu Dhabi Grand Prix,ALB,10,129.357,SOFT,2,3
2022,Abu Dhabi Grand Prix,ALB,11,124.024,SOFT,2,4
2022,Abu Dhabi Grand Prix,ALB,12,87.28,SOFT,2,5
2022,Abu Dhabi Grand Prix,ALB,13,106.491,SOFT,2,6
2022,Abu Dhabi Grand Prix,ALB,15,120.626,HARD,4,8
2022,Abu Dhabi Grand Prix,ALB,16,91.57,HARD,4,9
2022,Abu Dhabi Grand Prix,ALB,17,91.337,HARD,4,10
2022,Abu Dhabi Grand Prix,ALB,18,91.586,HARD,4,11
2022,Abu Dhabi Grand Prix,ALB,19,92.02,HARD,4,12
2022,Abu Dhabi Grand Prix,ALB,20,92.332,HARD,4,13
2022,Abu Dhabi Grand Prix,ALB,21,92.113,HARD,4,14
2022,Abu Dhabi Grand Prix,ALB,22,92.12,HARD,4,15
2022,Abu Dhabi Grand Prix,ALB,23,92.066,HARD,4,16
2022,Abu Dhabi Grand Prix,ALB,24,92.702,HARD,4,17
2022,Abu Dhabi Grand Prix,ALB,25,92.394,HARD,4,18
2022,Abu Dhabi Grand Prix,ALB,26,92.838,HARD,4,19
2022,Abu Dhabi Grand Prix,ALB,27,92.921,HARD,4,20
2022,Abu Dhabi Grand Prix,ALB,28,128.621,HARD,4,21
2022,Abu Dhabi Grand Prix,ALB,29,131.357,HARD,4,22
2022,Abu Dhabi Grand Prix,ALO,2,87.991,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,ALO,3,120.194,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,ALO,4,110.551,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,ALO,5,87.708,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,ALO,6,134.969,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,ALO,7,91.693,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,ALO,8,110.821,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,ALO,9,87.588,MEDIUM,1,9
2022,Abu Dhabi Grand Prix,ALO,10,117.721,MEDIUM,1,10
2022,Abu Dhabi Grand Prix,ALO,11,88.006,MEDIUM,1,11
2022,Abu Dhabi Grand Prix,ALO,12,101.367,MEDIUM,1,12
2022,Abu Dhabi Grand Prix,ALO,14,86.043,SOFT,2,2
2022,Abu Dhabi Grand Prix,ALO,15,126.639,SOFT,2,3
2022,Abu Dhabi Grand Prix,ALO,16,86.281,SOFT,2,4
2022,Abu Dhabi Grand Prix,ALO,17,119.158,SOFT,2,5
2022,Abu Dhabi Grand Prix,ALO,19,90.861,SOFT,3,7
2022,Abu Dhabi Grand Prix,ALO,20,91.352,SOFT,3,8
2022,Abu Dhabi Grand Prix,ALO,21,91.328,SOFT,3,9
2022,Abu Dhabi Grand Prix,ALO,22,91.899,SOFT,3,10
2022,Abu Dhabi Grand Prix,ALO,23,91.849,SOFT,3,11
2022,Abu Dhabi Grand Prix,ALO,24,92.283,SOFT,3,12
2022,Abu Dhabi Grand Prix,ALO,25,94.208,SOFT,3,13
2022,Abu Dhabi Grand Prix,ALO,26,114.116,MEDIUM,4,13
2022,Abu Dhabi Grand Prix,ALO,27,91.332,MEDIUM,4,14
2022,Abu Dhabi Grand Prix,ALO,28,120.47,MEDIUM,4,15
2022,Abu Dhabi Grand Prix,ALO,29,136.027,MEDIUM,4,16
2022,Abu Dhabi Grand Prix,BOT,2,87.717,HARD,1,2
2022,Abu Dhabi Grand Prix,BOT,3,117.995,HARD,1,3
2022,Abu Dhabi Grand Prix,BOT,4,87.713,HARD,1,4
2022,Abu Dhabi Grand Prix,BOT,5,120.328,HARD,1,5
2022,Abu Dhabi Grand Prix,BOT,6,87.617,HARD,1,6
2022,Abu Dhabi Grand Prix,BOT,7,105.865,HARD,1,7
2022,Abu Dhabi Grand Prix,BOT,9,86.3,SOFT,2,2
2022,Abu Dhabi Grand Prix,BOT,10,127.136,SOFT,2,3
2022,Abu Dhabi Grand Prix,BOT,11,141.461,SOFT,2,4
2022,Abu Dhabi Grand Prix,BOT,12,112.968,SOFT,2,5
2022,Abu Dhabi Grand Prix,BOT,13,98.239,SOFT,2,6
2022,Abu Dhabi Grand Prix,BOT,15,90.847,SOFT,3,8
2022,Abu Dhabi Grand Prix,BOT,16,93.091,SOFT,3,9
2022,Abu Dhabi Grand Prix,BOT,17,112.399,HARD,4,8
2022,Abu Dhabi Grand Prix,BOT,18,91.302,HARD,4,9
2022,Abu Dhabi Grand Prix,BOT,19,91.237,HARD,4,10
2022,Abu Dhabi Grand Prix,BOT,20,91.439,HARD,4,11
2022,Abu Dhabi Grand Prix,BOT,21,92.603,HARD,4,12
2022,Abu Dhabi Grand Prix,BOT,22,92.731,HARD,4,13
2022,Abu Dhabi Grand Prix,BOT,23,92.637,HARD,4,14
2022,Abu Dhabi Grand Prix,BOT,24,92.281,HARD,4,15
2022,Abu Dhabi Grand Prix,BOT,25,92.788,HARD,4,16
2022,Abu Dhabi Grand Prix,BOT,26,93.802,HARD,4,17
2022,Abu Dhabi Grand Prix,BOT,27,92.795,HARD,4,18
2022,Abu Dhabi Grand Prix,BOT,28,127.545,HARD,4,19
2022,Abu Dhabi Grand Prix,BOT,29,140.714,HARD,4,20
2022,Abu Dhabi Grand Prix,GAS,2,87.764,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,GAS,3,135.85,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,GAS,4,87.541,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,GAS,5,148.762,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,GAS,6,87.133,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,GAS,7,132.35,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,GAS,8,87.036,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,GAS,9,110.581,MEDIUM,1,9
2022,Abu Dhabi Grand Prix,GAS,11,87.698,SOFT,2,2
2022,Abu Dhabi Grand Prix,GAS,13,139.273,SOFT,3,4
2022,Abu Dhabi Grand Prix,GAS,14,87.126,SOFT,3,5
2022,Abu Dhabi Grand Prix,GAS,15,106.154,SOFT,3,6
2022,Abu Dhabi Grand Prix,GAS,17,91.013,SOFT,4,8
2022,Abu Dhabi Grand Prix,GAS,18,91.503,SOFT,4,9
2022,Abu Dhabi Grand Prix,GAS,19,91.629,SOFT,4,10
2022,Abu Dhabi Grand Prix,GAS,20,91.458,SOFT,4,11
2022,Abu Dhabi Grand Prix,GAS,21,92.864,SOFT,4,12
2022,Abu Dhabi Grand Prix,GAS,22,92.846,SOFT,4,13
2022,Abu Dhabi Grand Prix,GAS,23,95.025,SOFT,4,14
2022,Abu Dhabi Grand Prix,GAS,24,113.107,MEDIUM,5,10
2022,Abu Dhabi Grand Prix,GAS,25,91.436,MEDIUM,5,11
2022,Abu Dhabi Grand Prix,GAS,26,91.745,MEDIUM,5,12
2022,Abu Dhabi Grand Prix,GAS,27,91.603,MEDIUM,5,13
2022,Abu Dhabi Grand Prix,GAS,28,120.596,MEDIUM,5,14
2022,Abu Dhabi Grand Prix,GAS,29,117.646,MEDIUM,5,15
2022,Abu Dhabi Grand Prix,HAM,2,110.454,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,HAM,3,109.112,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,HAM,4,86.791,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,HAM,5,139.815,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,HAM,6,133.647,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,HAM,7,86.523,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,HAM,8,93.833,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,HAM,10,85.829,SOFT,2,2
2022,Abu Dhabi Grand Prix,HAM,11,142.502,SOFT,2,3
2022,Abu Dhabi Grand Prix,HAM,12,146.603,SOFT,3,4
2022,Abu Dhabi Grand Prix,HAM,13,85.761,SOFT,3,5
2022,Abu Dhabi Grand Prix,HAM,14,93.86,SOFT,3,6
2022,Abu Dhabi Grand Prix,HAM,16,90.619,MEDIUM,4,10
2022,Abu Dhabi Grand Prix,HAM,17,90.305,MEDIUM,4,11
2022,Abu Dhabi Grand Prix,HAM,18,91.161,MEDIUM,4,12
2022,Abu Dhabi Grand Prix,HAM,19,91.664,MEDIUM,4,13
2022,Abu Dhabi Grand Prix,HAM,20,95.529,MEDIUM,4,14
2022,Abu Dhabi Grand Prix,HAM,21,133.755,MEDIUM,4,15
2022,Abu Dhabi Grand Prix,HAM,22,134.868,MEDIUM,4,16
2022,Abu Dhabi Grand Prix,LAT,2,90.695,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,LAT,3,135.734,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,LAT,4,88.757,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,LAT,5,126.121,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,LAT,6,88.425,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,LAT,7,114.851,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,LAT,9,87.262,SOFT,2,2
2022,Abu Dhabi Grand Prix,LAT,10,136.554,SOFT,2,3
2022,Abu Dhabi Grand Prix,LAT,11,132.501,SOFT,2,4
2022,Abu Dhabi Grand Prix,LAT,12,87.428,SOFT,2,5
2022,Abu Dhabi Grand Prix,LAT,13,140.126,SOFT,2,6
2022,Abu Dhabi Grand Prix,LAT,14,92.973,SOFT,2,7
2022,Abu Dhabi Grand Prix,LAT,16,92.804,SOFT,3,9
2022,Abu Dhabi Grand Prix,LAT,17,92.63,SOFT,3,10
2022,Abu Dhabi Grand Prix,LAT,18,92.846,SOFT,3,11
2022,Abu Dhabi Grand Prix,LAT,19,93.037,SOFT,3,12
2022,Abu Dhabi Grand Prix,LAT,20,93.207,SOFT,3,13
2022,Abu Dhabi Grand Prix,LAT,21,96.675,SOFT,3,14
2022,Abu Dhabi Grand Prix,LAT,22,114.43,MEDIUM,4,8
2022,Abu Dhabi Grand Prix,LAT,23,91.584,MEDIUM,4,9
2022,Abu Dhabi Grand Prix,LAT,24,91.829,MEDIUM,4,10
2022,Abu Dhabi Grand Prix,LAT,25,92.259,MEDIUM,4,11
2022,Abu Dhabi Grand Prix,LAT,26,92.417,MEDIUM,4,12
2022,Abu Dhabi Grand Prix,LAT,27,92.689,MEDIUM,4,13
2022,Abu Dhabi Grand Prix,LAT,28,93.028,MEDIUM,4,14
2022,Abu Dhabi Grand Prix,LAT,29,124.688,MEDIUM,4,15
2022,Abu Dhabi Grand Prix,LAT,30,125.689,MEDIUM,4,16
2022,Abu Dhabi Grand Prix,LEC,2,86.045,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,LEC,4,86.467,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,LEC,6,116.455,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,LEC,7,86.594,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,LEC,8,103.951,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,LEC,10,85.599,SOFT,2,2
2022,Abu Dhabi Grand Prix,LEC,11,147.208,SOFT,2,3
2022,Abu Dhabi Grand Prix,LEC,13,119.836,SOFT,3,5
2022,Abu Dhabi Grand Prix,LEC,14,85.813,SOFT,3,6
2022,Abu Dhabi Grand Prix,LEC,15,113.412,SOFT,3,7
2022,Abu Dhabi Grand Prix,LEC,17,90.925,MEDIUM,4,10
2022,Abu Dhabi Grand Prix,LEC,18,90.85,MEDIUM,4,11
2022,Abu Dhabi Grand Prix,LEC,19,91.361,MEDIUM,4,12
2022,Abu Dhabi Grand Prix,LEC,20,91.041,MEDIUM,4,13
2022,Abu Dhabi Grand Prix,LEC,21,91.239,MEDIUM,4,14
2022,Abu Dhabi Grand Prix,LEC,22,91.401,MEDIUM,4,15
2022,Abu Dhabi Grand Prix,LEC,23,91.768,MEDIUM,4,16
2022,Abu Dhabi Grand Prix,LEC,24,92.327,MEDIUM,4,17
2022,Abu Dhabi Grand Prix,LEC,25,100.988,MEDIUM,4,18
2022,Abu Dhabi Grand Prix,LEC,26,91.889,MEDIUM,4,19
2022,Abu Dhabi Grand Prix,LEC,27,91.904,MEDIUM,4,20
2022,Abu Dhabi Grand Prix,LEC,28,92.061,MEDIUM,4,21
2022,Abu Dhabi Grand Prix,LEC,29,134.272,MEDIUM,4,22
2022,Abu Dhabi Grand Prix,LEC,30,127.036,MEDIUM,4,23
2022,Abu Dhabi Grand Prix,MAG,2,88.015,HARD,1,2
2022,Abu Dhabi Grand Prix,MAG,3,149.778,HARD,1,3
2022,Abu Dhabi Grand Prix,MAG,4,87.64,HARD,1,4
2022,Abu Dhabi Grand Prix,MAG,6,88.0,HARD,1,6
2022,Abu Dhabi Grand Prix,MAG,7,111.273,HARD,1,7
2022,Abu Dhabi Grand Prix,MAG,9,123.223,SOFT,2,2
2022,Abu Dhabi Grand Prix,MAG,11,107.949,SOFT,2,4
2022,Abu Dhabi Grand Prix,MAG,12,86.915,SOFT,2,5
2022,Abu Dhabi Grand Prix,MAG,13,111.45,SOFT,2,6
2022,Abu Dhabi Grand Prix,MAG,15,92.586,HARD,3,9
2022,Abu Dhabi Grand Prix,MAG,16,92.757,HARD,3,10
2022,Abu Dhabi Grand Prix,MAG,17,94.0,HARD,3,11
2022,Abu Dhabi Grand Prix,MAG,18,93.13,HARD,3,12
2022,Abu Dhabi Grand Prix,MAG,19,92.892,HARD,3,13
2022,Abu Dhabi Grand Prix,MAG,20,93.093,HARD,3,14
2022,Abu Dhabi Grand Prix,MAG,21,92.914,HARD,3,15
2022,Abu Dhabi Grand Prix,MAG,22,93.662,HARD,3,16
2022,Abu Dhabi Grand Prix,MAG,23,93.266,HARD,3,17
2022,Abu Dhabi Grand Prix,MAG,24,131.715,HARD,3,18
2022,Abu Dhabi Grand Prix,MSC,2,89.323,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,MSC,3,142.497,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,MSC,4,88.348,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,MSC,6,111.341,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,MSC,7,87.843,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,MSC,8,107.181,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,MSC,10,86.839,SOFT,2,2
2022,Abu Dhabi Grand Prix,MSC,12,115.305,SOFT,2,4
2022,Abu Dhabi Grand Prix,MSC,13,87.9,SOFT,2,5
2022,Abu Dhabi Grand Prix,MSC,14,105.157,SOFT,2,6
2022,Abu Dhabi Grand Prix,MSC,16,92.864,MEDIUM,3,10
2022,Abu Dhabi Grand Prix,MSC,17,92.41,MEDIUM,3,11
2022,Abu Dhabi Grand Prix,MSC,18,92.35,MEDIUM,3,12
2022,Abu Dhabi Grand Prix,MSC,19,92.631,MEDIUM,3,13
2022,Abu Dhabi Grand Prix,MSC,20,92.872,MEDIUM,3,14
2022,Abu Dhabi Grand Prix,MSC,21,93.123,MEDIUM,3,15
2022,Abu Dhabi Grand Prix,MSC,22,93.348,MEDIUM,3,16
2022,Abu Dhabi Grand Prix,MSC,23,93.257,MEDIUM,3,17
2022,Abu Dhabi Grand Prix,MSC,24,94.558,MEDIUM,3,18
2022,Abu Dhabi Grand Prix,MSC,25,116.675,MEDIUM,3,19
2022,Abu Dhabi Grand Prix,MSC,26,127.145,MEDIUM,3,20
2022,Abu Dhabi Grand Prix,NOR,2,88.731,HARD,1,2
2022,Abu Dhabi Grand Prix,NOR,3,135.407,HARD,1,3
2022,Abu Dhabi Grand Prix,NOR,4,87.779,HARD,1,4
2022,Abu Dhabi Grand Prix,NOR,5,144.121,HARD,1,5
2022,Abu Dhabi Grand Prix,NOR,6,87.692,HARD,1,6
2022,Abu Dhabi Grand Prix,NOR,7,113.697,HARD,1,7
2022,Abu Dhabi Grand Prix,NOR,9,101.39,SOFT,2,2
2022,Abu Dhabi Grand Prix,NOR,10,140.224,SOFT,2,3
2022,Abu Dhabi Grand Prix,NOR,11,86.377,SOFT,2,4
2022,Abu Dhabi Grand Prix,NOR,12,103.963,SOFT,2,5
2022,Abu Dhabi Grand Prix,NOR,14,91.091,SOFT,3,7
2022,Abu Dhabi Grand Prix,NOR,15,91.549,SOFT,3,8
2022,Abu Dhabi Grand Prix,NOR,16,91.471,SOFT,3,9
2022,Abu Dhabi Grand Prix,NOR,17,92.103,SOFT,3,10
2022,Abu Dhabi Grand Prix,NOR,18,91.997,SOFT,3,11
2022,Abu Dhabi Grand Prix,NOR,19,92.356,SOFT,3,12
2022,Abu Dhabi Grand Prix,NOR,20,95.338,SOFT,3,13
2022,Abu Dhabi Grand Prix,NOR,21,115.219,HARD,4,8
2022,Abu Dhabi Grand Prix,NOR,22,91.451,HARD,4,9
2022,Abu Dhabi Grand Prix,NOR,23,91.154,HARD,4,10
2022,Abu Dhabi Grand Prix,NOR,24,91.59,HARD,4,11
2022,Abu Dhabi Grand Prix,NOR,25,93.411,HARD,4,12
2022,Abu Dhabi Grand Prix,NOR,26,105.803,HARD,5,13
2022,Abu Dhabi Grand Prix,NOR,27,114.394,HARD,5,14
2022,Abu Dhabi Grand Prix,NOR,28,139.199,HARD,5,15
2022,Abu Dhabi Grand Prix,OCO,2,86.365,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,OCO,3,141.176,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,OCO,4,86.483,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,OCO,5,138.426,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,OCO,6,86.518,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,OCO,7,110.75,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,OCO,9,86.038,SOFT,2,2
2022,Abu Dhabi Grand Prix,OCO,11,120.917,SOFT,2,4
2022,Abu Dhabi Grand Prix,OCO,12,86.115,SOFT,2,5
2022,Abu Dhabi Grand Prix,OCO,13,101.283,SOFT,2,6
2022,Abu Dhabi Grand Prix,OCO,15,90.832,MEDIUM,3,9
2022,Abu Dhabi Grand Prix,OCO,16,91.475,MEDIUM,3,10
2022,Abu Dhabi Grand Prix,OCO,17,91.456,MEDIUM,3,11
2022,Abu Dhabi Grand Prix,OCO,18,91.372,MEDIUM,3,12
2022,Abu Dhabi Grand Prix,OCO,19,91.55,MEDIUM,3,13
2022,Abu Dhabi Grand Prix,OCO,20,91.904,MEDIUM,3,14
2022,Abu Dhabi Grand Prix,OCO,21,91.75,MEDIUM,3,15
2022,Abu Dhabi Grand Prix,OCO,22,92.249,MEDIUM,3,16
2022,Abu Dhabi Grand Prix,OCO,23,92.147,MEDIUM,3,17
2022,Abu Dhabi Grand Prix,OCO,24,92.315,MEDIUM,3,18
2022,Abu Dhabi Grand Prix,OCO,25,92.116,MEDIUM,3,19
2022,Abu Dhabi Grand Prix,OCO,26,92.006,MEDIUM,3,20
2022,Abu Dhabi Grand Prix,OCO,27,129.69,MEDIUM,3,21
2022,Abu Dhabi Grand Prix,OCO,28,139.339,MEDIUM,3,22
2022,Abu Dhabi Grand Prix,PER,2,87.463,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,PER,3,149.386,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,PER,5,86.654,MEDIUM,2,5
2022,Abu Dhabi Grand Prix,PER,6,119.165,MEDIUM,2,6
2022,Abu Dhabi Grand Prix,PER,8,85.852,SOFT,3,2
2022,Abu Dhabi Grand Prix,PER,9,139.409,SOFT,3,3
2022,Abu Dhabi Grand Prix,PER,11,89.076,SOFT,4,5
2022,Abu Dhabi Grand Prix,PER,12,144.668,SOFT,4,6
2022,Abu Dhabi Grand Prix,PER,13,139.208,SOFT,4,7
2022,Abu Dhabi Grand Prix,PER,14,85.883,SOFT,4,8
2022,Abu Dhabi Grand Prix,PER,15,97.111,SOFT,4,9
2022,Abu Dhabi Grand Prix,PER,17,90.2,MEDIUM,5,8
2022,Abu Dhabi Grand Prix,PER,18,94.713,MEDIUM,5,9
2022,Abu Dhabi Grand Prix,PER,19,90.375,MEDIUM,5,10
2022,Abu Dhabi Grand Prix,PER,20,90.768,MEDIUM,5,11
2022,Abu Dhabi Grand Prix,PER,21,90.811,MEDIUM,5,12
2022,Abu Dhabi Grand Prix,PER,22,91.425,MEDIUM,5,13
2022,Abu Dhabi Grand Prix,PER,23,91.411,MEDIUM,5,14
2022,Abu Dhabi Grand Prix,PER,24,93.891,MEDIUM,5,15
2022,Abu Dhabi Grand Prix,PER,25,140.554,MEDIUM,5,16
2022,Abu Dhabi Grand Prix,PER,26,144.626,MEDIUM,5,17
2022,Abu Dhabi Grand Prix,RIC,2,108.475,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,RIC,4,87.362,MEDIUM,2,4
2022,Abu Dhabi Grand Prix,RIC,5,133.08,MEDIUM,2,5
2022,Abu Dhabi Grand Prix,RIC,6,86.987,MEDIUM,2,6
2022,Abu Dhabi Grand Prix,RIC,7,103.835,MEDIUM,2,7
2022,Abu Dhabi Grand Prix,RIC,9,86.124,SOFT,3,2
2022,Abu Dhabi Grand Prix,RIC,10,125.256,SOFT,3,3
2022,Abu Dhabi Grand Prix,RIC,11,91.009,SOFT,3,4
2022,Abu Dhabi Grand Prix,RIC,13,112.901,SOFT,4,6
2022,Abu Dhabi Grand Prix,RIC,14,127.674,SOFT,4,7
2022,Abu Dhabi Grand Prix,RUS,2,86.852,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,RUS,3,127.328,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,RUS,4,148.184,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,RUS,5,86.6,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,RUS,6,128.351,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,RUS,7,127.403,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,RUS,8,86.321,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,RUS,9,108.867,MEDIUM,1,9
2022,Abu Dhabi Grand Prix,RUS,11,117.214,SOFT,2,2
2022,Abu Dhabi Grand Prix,RUS,12,85.487,SOFT,2,3
2022,Abu Dhabi Grand Prix,RUS,13,114.745,SOFT,2,4
2022,Abu Dhabi Grand Prix,RUS,15,90.506,MEDIUM,3,11
2022,Abu Dhabi Grand Prix,RUS,16,90.272,MEDIUM,3,12
2022,Abu Dhabi Grand Prix,RUS,17,90.741,MEDIUM,3,13
2022,Abu Dhabi Grand Prix,RUS,18,91.182,MEDIUM,3,14
2022,Abu Dhabi Grand Prix,RUS,19,91.426,MEDIUM,3,15
2022,Abu Dhabi Grand Prix,RUS,20,93.007,MEDIUM,3,16
2022,Abu Dhabi Grand Prix,RUS,21,110.148,MEDIUM,4,17
2022,Abu Dhabi Grand Prix,RUS,22,89.948,MEDIUM,4,18
2022,Abu Dhabi Grand Prix,RUS,23,90.747,MEDIUM,4,19
2022,Abu Dhabi Grand Prix,RUS,24,91.444,MEDIUM,4,20
2022,Abu Dhabi Grand Prix,RUS,25,91.286,MEDIUM,4,21
2022,Abu Dhabi Grand Prix,RUS,26,119.786,MEDIUM,4,22
2022,Abu Dhabi Grand Prix,RUS,27,125.075,MEDIUM,4,23
2022,Abu Dhabi Grand Prix,SAI,2,88.766,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,SAI,3,146.998,MEDIUM,1,3
2022,Abu Dhabi Grand Prix,SAI,4,87.022,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,SAI,6,86.368,MEDIUM,1,6
2022,Abu Dhabi Grand Prix,SAI,7,116.807,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,SAI,8,145.452,MEDIUM,2,8
2022,Abu Dhabi Grand Prix,SAI,9,89.465,MEDIUM,2,9
2022,Abu Dhabi Grand Prix,SAI,11,86.161,SOFT,3,2
2022,Abu Dhabi Grand Prix,SAI,13,122.051,SOFT,3,4
2022,Abu Dhabi Grand Prix,SAI,14,123.228,SOFT,3,5
2022,Abu Dhabi Grand Prix,SAI,15,133.971,SOFT,3,6
2022,Abu Dhabi Grand Prix,SAI,16,85.932,SOFT,3,7
2022,Abu Dhabi Grand Prix,SAI,17,97.607,SOFT,3,8
2022,Abu Dhabi Grand Prix,SAI,19,90.376,SOFT,4,10
2022,Abu Dhabi Grand Prix,SAI,20,90.85,SOFT,4,11
2022,Abu Dhabi Grand Prix,SAI,21,93.312,SOFT,4,12
2022,Abu Dhabi Grand Prix,SAI,22,116.559,MEDIUM,5,10
2022,Abu Dhabi Grand Prix,SAI,23,90.299,MEDIUM,5,11
2022,Abu Dhabi Grand Prix,SAI,24,90.79,MEDIUM,5,12
2022,Abu Dhabi Grand Prix,SAI,25,91.325,MEDIUM,5,13
2022,Abu Dhabi Grand Prix,SAI,26,91.24,MEDIUM,5,14
2022,Abu Dhabi Grand Prix,SAI,27,91.641,MEDIUM,5,15
2022,Abu Dhabi Grand Prix,SAI,28,91.061,MEDIUM,5,16
2022,Abu Dhabi Grand Prix,SAI,29,91.327,MEDIUM,5,17
2022,Abu Dhabi Grand Prix,SAI,30,120.33,MEDIUM,5,18
2022,Abu Dhabi Grand Prix,SAI,31,126.072,MEDIUM,5,19
2022,Abu Dhabi Grand Prix,STR,2,88.589,MEDIUM,1,2
2022,Abu Dhabi Grand Prix,STR,4,122.962,MEDIUM,1,4
2022,Abu Dhabi Grand Prix,STR,5,88.455,MEDIUM,1,5
2022,Abu Dhabi Grand Prix,STR,7,88.137,MEDIUM,1,7
2022,Abu Dhabi Grand Prix,STR,8,106.987,MEDIUM,1,8
2022,Abu Dhabi Grand Prix,STR,10,86.982,SOFT,2,2
2022,Abu Dhabi Grand Prix,STR,12,118.755,SOFT,2,4
2022,Abu Dhabi Grand Prix,STR,13,86.547,SOFT,2,5
2022,Abu Dhabi Grand Prix,STR,14,105.164,SOFT,2,6
2022,Abu Dhabi Grand Prix,STR,16,90.792,SOFT,3,8
2022,Abu Dhabi Grand Prix,STR,17,92.614,SOFT,3,9
2022,Abu Dhabi Grand Prix,STR,18,92.075,SOFT,3,10
2022,Abu Dhabi Grand Prix,STR,19,92.481,SOFT,3,11
2022,Abu Dhabi Grand Prix,STR,20,92.198,SOFT,3,12
2022,Abu Dhabi Grand Prix,STR,21,92.716,SOFT,3,13
2022,Abu Dhabi Grand Prix,STR,22,93.368,SOFT,3,14
2022,Abu Dhabi Grand Prix,STR,23,93.64,SOFT,3,15
2022,Abu Dhabi Grand Prix,STR,24,96.675,SOFT,3,16
2022,Abu Dhabi Grand Prix,STR,25,114.286,MEDIUM,4,9
2022,Abu Dhabi Grand Prix,STR,26,120.271,MEDIUM,4,10
2022,Abu Dhabi Grand Prix,STR,27,125.046,MEDIUM,4,11
2022,Abu Dhabi Grand Prix,TSU,2,88.009,HARD,1,2
2022,Abu Dhabi Grand Prix,TSU,3,124.134,HARD,1,3
2022,Abu Dhabi Grand Prix,TSU,4,87.882,HARD,1,4
2022,Abu Dhabi Grand Prix,TSU,5,139.57,HARD,1,5
2022,Abu Dhabi Grand Prix,TSU,6,87.368,HARD,1,6
2022,Abu Dhabi Grand Prix,TSU,7,132.891,HARD,1,7
2022,Abu Dhabi Grand Prix,TSU,8,87.982,HARD,1,8
