season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count
2024,Canadian Grand Prix,PER,93.53413333333333,13.829620059168382,77.041,15
2024,Canadian Grand Prix,PIA,91.00676470588235,13.108150243881724,79.008,17
2024,Canadian Grand Prix,RIC,90.15965,12.527012578193201,76.731,20
2024,Canadian Grand Prix,RUS,90.01842105263158,13.99697819497634,76.273,19
2024,Canadian Grand Prix,SAI,91.60374999999999,13.038937214125738,77.722,24
2024,Canadian Grand Prix,SAR,89.05161111111111,10.757426037743247,77.496,18
2024,Canadian Grand Prix,STR,92.391375,16.654351654362703,76.464,24
2024,Canadian Grand Prix,TSU,91.8007894736842,12.105532195281382,76.951,19
2024,Canadian Grand Prix,VER,83.721,6.2366818100653445,79.311,2
2024,Canadian Grand Prix,ZHO,97.51414285714284,17.866357460352653,79.087,14
2024,Dutch Grand Prix,ALB,87.34186666666666,17.98868253735901,71.55,30
2024,Dutch Grand Prix,ALO,89.39080769230769,19.093388887296527,71.357,26
2024,Dutch Grand Prix,BOT,85.08037931034484,12.378201849604679,72.206,29
2024,Dutch Grand Prix,GAS,85.98893333333334,17.581718053692594,71.644,30
2024,Dutch Grand Prix,HAM,90.1296,23.248392236525376,70.813,25
2024,Dutch Grand Prix,HUL,94.64685714285714,20.960296351503647,73.296,7
2024,Dutch Grand Prix,LEC,87.56078571428573,20.407308764004576,71.443,28
2024,Dutch Grand Prix,MAG,89.3337,24.368222842322815,71.43,30
2024,Dutch Grand Prix,NOR,85.5493870967742,18.405582994800646,70.961,31
2024,Dutch Grand Prix,OCO,85.42955172413792,16.587210110689426,72.061,29
2024,Dutch Grand Prix,PER,91.07134615384615,21.168381343772715,71.581,26
2024,Dutch Grand Prix,PIA,84.31072413793103,14.389448753207413,70.763,29
2024,Dutch Grand Prix,RIC,85.36859259259258,16.550936002486512,71.63,27
2024,Dutch Grand Prix,RUS,91.44536,22.714513119149174,70.702,25
2024,Dutch Grand Prix,SAI,100.43016666666666,23.416034450065762,73.108,6
2024,Dutch Grand Prix,SAR,86.34110344827586,16.08460162556729,71.818,29
2024,Dutch Grand Prix,STR,89.14271428571429,20.1223979755325,71.576,28
2024,Dutch Grand Prix,TSU,87.043,18.2844085534137,71.374,28
2024,Dutch Grand Prix,VER,84.78126666666667,16.329470371573347,70.986,30
2024,Dutch Grand Prix,ZHO,89.204,20.528566515283377,71.934,30
2024,Emilia Romagna Grand Prix,ALB,96.06114285714287,21.69853327367017,77.135,21
2024,Emilia Romagna Grand Prix,ALO,94.83007692307692,18.933001334015856,76.838,26
2024,Emilia Romagna Grand Prix,BOT,94.01956,18.015613286535654,77.088,25
2024,Emilia Romagna Grand Prix,GAS,95.74920689655173,18.283432589133238,77.064,29
2024,Emilia Romagna Grand Prix,HAM,95.46247826086957,24.045117850463694,76.297,23
2024,Emilia Romagna Grand Prix,HUL,93.0385,18.85355388940954,76.826,24
2024,Emilia Romagna Grand Prix,LEC,96.83834615384616,24.6617273554669,75.906,26
2024,Emilia Romagna Grand Prix,MAG,93.92827586206897,20.9112963847919,77.129,29
2024,Emilia Romagna Grand Prix,NOR,88.71684615384615,17.982218153925963,76.98,26
2024,Emilia Romagna Grand Prix,OCO,95.64782142857143,20.426513610997464,77.008,28
2024,Emilia Romagna Grand Prix,PER,97.94095,24.49028674151405,76.552,20
2024,Emilia Romagna Grand Prix,PIA,91.60411538461538,17.282193294433256,76.098,26
2024,Emilia Romagna Grand Prix,RIC,94.83675862068966,21.69825928280748,76.967,29
2024,Emilia Romagna Grand Prix,RUS,98.72562068965517,23.3480444828344,76.311,29
2024,Emilia Romagna Grand Prix,SAI,98.93657692307693,25.42108366875508,76.423,26
2024,Emilia Romagna Grand Prix,SAR,90.2809,15.67825518924052,77.848,20
2024,Emilia Romagna Grand Prix,STR,95.45795652173912,19.602521680265948,76.991,23
2024,Emilia Romagna Grand Prix,TSU,95.37455172413793,22.57163292495726,76.286,29
2024,Emilia Romagna Grand Prix,VER,99.4088947368421,24.775736887560733,76.447,19
2024,Emilia Romagna Grand Prix,ZHO,94.48423999999999,18.858685839863462,77.606,25
2024,Hungarian Grand Prix,ALB,95.42163157894737,19.367699663243805,78.514,19
2024,Hungarian Grand Prix,ALO,96.05126315789474,19.58274599358126,78.519,19
2024,Hungarian Grand Prix,BOT,100.53972727272729,21.759611242986107,78.586,22
2024,Hungarian Grand Prix,GAS,98.51916666666666,22.888984538547845,78.888,18
2024,Hungarian Grand Prix,HAM,92.91666666666667,17.86492896178218,78.363,15
2024,Hungarian Grand Prix,HUL,96.12794736842106,19.403251699060032,78.791,19
2024,Hungarian Grand Prix,LEC,115.38033333333334,28.296566474868765,79.286,6
2024,Hungarian Grand Prix,MAG,93.4353888888889,17.830178311070675,78.315,18
2024,Hungarian Grand Prix,NOR,94.06828571428571,18.390798324550396,77.788,21
2024,Hungarian Grand Prix,OCO,103.02661904761905,26.88242329753066,78.754,21
2024,Hungarian Grand Prix,PER,96.45405882352941,22.477267898564175,78.255,17
2024,Hungarian Grand Prix,PIA,98.31966666666666,20.562767420753467,78.618,18
2024,Hungarian Grand Prix,RIC,92.2895625,16.767565937323763,78.371,16
2024,Hungarian Grand Prix,RUS,91.62519999999999,17.065663995285973,78.294,15
2024,Hungarian Grand Prix,SAI,91.979,16.53979228003383,78.185,19
2024,Hungarian Grand Prix,SAR,96.10277777777777,19.573698963767246,78.611,18
2024,Hungarian Grand Prix,STR,101.95442857142858,20.608183972809027,79.179,21
2024,Hungarian Grand Prix,TSU,97.604,19.904166591803982,79.606,8
2024,Hungarian Grand Prix,VER,92.45162499999999,17.26468878713621,78.031,16
2024,Hungarian Grand Prix,ZHO,98.7909,20.54407414086269,80.067,20
2024,Italian Grand Prix,ALB,92.59226315789473,13.635182041901365,81.592,19
2024,Italian Grand Prix,ALO,98.56957894736841,19.733991346900204,81.316,19
2024,Italian Grand Prix,BOT,100.4438095238095,19.714849980710092,81.461,21
2024,Italian Grand Prix,COL,107.5903125,28.097890845444255,81.784,16
2024,Italian Grand Prix,GAS,106.24105555555555,23.749690837547444,81.819,18
2024,Italian Grand Prix,HAM,93.64435294117646,21.182406570492578,80.738,17
2024,Italian Grand Prix,HUL,100.85235,22.78739530916853,81.14,20
2024,Italian Grand Prix,LEC,97.057,23.31615284913467,80.892,20
2024,Italian Grand Prix,MAG,103.81983333333334,26.927993370592375,81.499,6
2024,Italian Grand Prix,NOR,97.70855,21.153542620998998,80.741,20
2024,Italian Grand Prix,OCO,102.3220625,20.921538542751424,81.867,16
2024,Italian Grand Prix,PER,94.64590909090909,15.632226773269025,81.678,11
2024,Italian Grand Prix,PIA,95.92071428571428,17.27918046419696,80.858,21
2024,Italian Grand Prix,RIC,101.08188888888888,22.53758049514551,81.3,18
2024,Italian Grand Prix,RUS,92.23866666666666,17.33718324323544,81.086,15
2024,Italian Grand Prix,SAI,100.21061904761903,23.28640716700665,80.841,21
2024,Italian Grand Prix,STR,102.91563636363638,23.95313501610107,81.363,22
2024,Italian Grand Prix,TSU,104.8335,24.67013668619177,81.735,14
2024,Italian Grand Prix,VER,96.87073684210527,19.488546673030818,81.61,19
2024,Italian Grand Prix,ZHO,103.4735,24.520296748670418,82.223,22
2024,Japanese Grand Prix,ALB,123.821,,123.821,1
2024,Japanese Grand Prix,BOT,129.935,19.623627391489073,116.059,2
2024,Japanese Grand Prix,HAM,120.74199999999999,22.128170386786767,95.226,4
2024,Japanese Grand Prix,HUL,124.28566666666667,20.910296251687438,109.473,3
2024,Japanese Grand Prix,LEC,120.64566666666667,18.9701461863986,98.76,3
2024,Japanese Grand Prix,NOR,121.412,23.24259989760182,104.977,2
2024,Japanese Grand Prix,OCO,119.113,,119.113,1
2024,Japanese Grand Prix,PIA,109.23859999999999,19.9033633414054,94.725,5
2024,Japanese Grand Prix,RIC,118.33699999999999,14.336644603951099,101.913,5
2024,Japanese Grand Prix,SAI,130.024,24.670955595598638,112.579,2
2024,Japanese Grand Prix,TSU,118.29180000000001,15.314999565785174,100.946,5
2024,Japanese Grand Prix,ZHO,139.14166666666668,13.894902674482232,123.317,3
2024,Las Vegas Grand Prix,ALB,104.708,7.182790683292955,99.629,2
2024,Las Vegas Grand Prix,ALO,109.3794761904762,12.273586430294316,95.44,21
2024,Las Vegas Grand Prix,BOT,109.78829166666667,14.89112052746219,95.02,24
2024,Las Vegas Grand Prix,COL,107.8644074074074,11.443694220161532,95.868,27
2024,Las Vegas Grand Prix,GAS,108.12796296296295,12.708163225875664,94.651,27
2024,Las Vegas Grand Prix,HAM,111.94760000000001,17.641144691944035,93.825,20
2024,Las Vegas Grand Prix,HUL,107.74273684210527,14.445829832100738,94.818,19
2024,Las Vegas Grand Prix,LAW,109.81410000000001,15.96389564281654,95.671,20
2024,Las Vegas Grand Prix,LEC,106.71340000000001,13.83041254807679,94.313,25
2024,Las Vegas Grand Prix,MAG,111.04126666666667,16.252873813868234,94.686,15
2024,Las Vegas Grand Prix,NOR,108.64185,14.471680458471479,93.836,20
2024,Las Vegas Grand Prix,OCO,106.48249999999999,11.943997670677224,95.221,22
2024,Las Vegas Grand Prix,PER,107.11625,11.881308296183011,96.055,20
2024,Las Vegas Grand Prix,PIA,108.7559090909091,15.078206998083568,94.798,22
2024,Las Vegas Grand Prix,RUS,106.5433043478261,14.114112526232818,94.015,23
2024,Las Vegas Grand Prix,SAI,108.35312,13.351423221015304,94.105,25
2024,Las Vegas Grand Prix,STR,107.8655,12.695789082793658,95.251,24
2024,Las Vegas Grand Prix,TSU,111.859,18.56128316325859,94.997,19
2024,Las Vegas Grand Prix,VER,108.10009523809524,14.05786876416465,95.834,21
2024,Las Vegas Grand Prix,ZHO,112.134,14.542359113408436,95.765,25
2024,Mexico City Grand Prix,ALO,88.99758620689654,12.70491798623453,78.579,29
2024,Mexico City Grand Prix,BOT,87.47521428571429,12.55389640962088,78.351,28
2024,Mexico City Grand Prix,COL,88.54192307692308,14.435369628584029,78.908,26
2024,Mexico City Grand Prix,GAS,87.76815384615384,12.030687384159913,78.942,26
2024,Mexico City Grand Prix,HAM,89.76676666666667,15.31455701833442,78.279,30
2024,Mexico City Grand Prix,HUL,85.97606666666667,9.896494283272771,78.621,30
2024,Mexico City Grand Prix,LAW,87.13695833333333,12.668277623840982,78.56,24
2024,Mexico City Grand Prix,LEC,89.80818518518518,15.079616718851458,77.887,27
2024,Mexico City Grand Prix,MAG,87.39126666666667,12.467451258856157,78.239,30
2024,Mexico City Grand Prix,NOR,87.95683870967741,13.42733236374417,77.948,31
2024,Mexico City Grand Prix,OCO,87.16826923076923,12.667348854618924,78.656,26
2024,Mexico City Grand Prix,PER,88.14060714285714,14.022180026365332,78.392,28
2024,Mexico City Grand Prix,PIA,87.01692307692308,13.92605327843629,77.877,26
2024,Mexico City Grand Prix,RUS,110.0725,43.88516816078071,79.041,2
2024,Mexico City Grand Prix,SAI,87.49766666666666,15.816188257241556,77.699,30
2024,Mexico City Grand Prix,STR,87.49573333333333,12.186104944548122,78.89,30
2024,Mexico City Grand Prix,TSU,87.11184615384614,12.951526596327732,77.878,26
2024,Mexico City Grand Prix,VER,92.195,5.601699920559833,88.234,2
2024,Mexico City Grand Prix,ZHO,89.64733333333334,14.277310096939365,78.98,33
2024,Monaco Grand Prix,ALB,85.88391666666666,14.872313612644712,72.257,36
2024,Monaco Grand Prix,ALO,85.74444117647059,13.873358690126908,71.753,34
2024,Monaco Grand Prix,BOT,88.62346428571428,18.330531144397163,73.057,28
2024,Monaco Grand Prix,GAS,87.58225,16.195858644289487,72.75,32
2024,Monaco Grand Prix,HAM,86.73035714285713,15.534431990746631,71.466,28
2024,Monaco Grand Prix,HUL,86.47280645161291,15.120128174984398,72.569,31
2024,Monaco Grand Prix,LEC,85.8070294117647,14.97097379777462,71.278,34
2024,Monaco Grand Prix,MAG,84.99482142857143,13.51477987941918,72.473,28
2024,Monaco Grand Prix,NOR,84.64821875,13.244920834733092,71.953,32
2024,Monaco Grand Prix,OCO,83.92696774193548,13.646128541296662,72.554,31
2024,Monaco Grand Prix,PER,86.46492857142857,16.42659604721601,72.099,28
2024,Monaco Grand Prix,PIA,85.42615625,15.414935242263764,72.366,32
2024,Monaco Grand Prix,RIC,87.03464705882352,16.491111488134507,72.577,34
2024,Monaco Grand Prix,RUS,89.20376923076923,16.43847480591236,72.26,26
2024,Monaco Grand Prix,SAI,92.10757575757576,20.99917103576696,71.962,33
2024,Monaco Grand Prix,SAR,82.39741935483872,9.247279710899463,72.79,31
2024,Monaco Grand Prix,STR,90.41485,17.116950836047994,72.062,20
2024,Monaco Grand Prix,TSU,87.07730303030303,16.5414047836876,72.349,33
2024,Monaco Grand Prix,VER,84.7079705882353,13.85820944419259,71.813,34
2024,Monaco Grand Prix,ZHO,89.46531034482759,17.232882442966506,73.773,29
2024,Saudi Arabian Grand Prix,ALB,104.11441666666667,16.672792382166836,89.789,24
2024,Saudi Arabian Grand Prix,ALO,104.18116,16.066066103955464,88.827,25
2024,Saudi Arabian Grand Prix,BOT,109.32021739130434,18.37077152325628,90.153,23
2024,Saudi Arabian Grand Prix,GAS,107.00553846153845,19.41141399533948,89.528,26
2024,Saudi Arabian Grand Prix,HAM,104.14564285714286,15.855139339596542,89.504,14
2024,Saudi Arabian Grand Prix,HUL,102.33647619047618,14.30046575681732,90.077,21
2024,Saudi Arabian Grand Prix,LEC,102.0491052631579,15.606773842344287,89.18,19
2024,Saudi Arabian Grand Prix,MAG,101.78526315789475,15.931319171305669,89.985,19
2024,Saudi Arabian Grand Prix,NOR,106.68055555555556,19.417689385840106,89.758,18
2024,Saudi Arabian Grand Prix,OCO,108.78854166666667,21.282338985502523,89.901,24
2024,Saudi Arabian Grand Prix,PER,101.26495652173914,15.496050401424172,89.3,23
2024,Saudi Arabian Grand Prix,PIA,104.57347826086956,14.901224336121341,89.594,23
2024,Saudi Arabian Grand Prix,RIC,106.97775,17.943455321963615,90.088,24
2024,Saudi Arabian Grand Prix,RUS,107.57411111111111,18.454832926360215,89.057,18
2024,Saudi Arabian Grand Prix,SAI,110.63789999999999,21.781683287376556,89.455,20
